"gene_id","832_M_281","832_M_BTK_217","832_N_273","832_N_BTK_209","832_P_289","832_P_BTK_225","832_T_297","832_T_BTK_233","833_M_280","833_M_BTK_216","833_N_272","833_N_BTK_208","833_P_288","833_P_BTK_224","833_T_296","833_T_BTK_232","entrez_id","transcript_id","gene_symbol"
14030,8.87,9,7,0,153.83,12.68,0,2,9,3.02,0,3,175.81,1,3,0,"302,NA","uc002agk.3,uc002agl.3,uc002agm.3,uc002agn.3,uc010bgj.3,uc010uhd.2,uc021snc.1","ANXA2,NA"
14031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021snd.1",NA
14032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021sne.1",NA
14033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021snf.1",NA
14034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021sng.1",NA
14035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021snh.1",NA
14036,10.74,15.73,22.93,8.16,337.91,123.03,27.24,76.21,10.81,5.24,10,826.44,76.28,1.65,0,0,"79664","uc002ago.4,uc002agp.4,uc002agq.4,uc002agr.1,uc010bgk.4","ICE2"
14037,0,5,2,1,146.23,3.02,2,2.88,0,0,0,124.17,1.01,0,2,0,NA,"uc002ags.1",NA
14038,4,0,0,0,200.97,35.13,149.99,35,2,0,0,224,3,0,2,0,"6095","uc002agt.4,uc002agv.3,uc002agw.3,uc002agx.3,uc021sni.1","RORA"
14039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfc.1",NA
14040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfd.1",NA
14041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021snk.1",NA
14042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfe.1",NA
14043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cff.1",NA
14044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002agy.1",NA
14045,117.47,190.89,328.38,171.83,2727.51,322.96,263.28,324.99,63,65,3,4983.56,61.71,3,35.01,0,"54832","uc002agz.3,uc002aha.3,uc002ahb.2,uc002ahc.2,uc002ahd.1","VPS13C"
14046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfg.1",NA
14047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,NA,"uc002ahe.3",NA
14048,2.01,1,0,1.68,24.54,10.27,2.99,0,0.92,1.9,0,96,3.93,0,1.42,0,"145741","uc002ahf.4","C2CD4A"
14049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"388125","uc002ahg.2","C2CD4B"
14050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfh.1",NA
14051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfi.1",NA
14052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfj.1",NA
14053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfk.1",NA
14054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfl.1",NA
14055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfm.1",NA
14056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfn.1",NA
14057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfo.1",NA
14058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfp.1",NA
14059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfq.1",NA
14060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfr.1",NA
14061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfs.1",NA
14062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ahh.4",NA
14063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010uhe.2",NA
14064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010uhf.1",NA
14065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ahi.1",NA
14066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ahj.3",NA
14067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ahk.4",NA
14068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ahl.3",NA
14069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021snn.2",NA
14070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021sno.1",NA
14071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ahn.1",NA
14072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021snp.1",NA
14073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aho.3",NA
14074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021snq.1",NA
14075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021snr.1",NA
14076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021sns.1",NA
14077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021snt.1",NA
14078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021snu.1",NA
14079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ahs.2",NA
14080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010uhg.3",NA
14081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc031qsj.1",NA
14082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aht.3",NA
14083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021snv.1",NA
14084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021snw.2",NA
14085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cft.1",NA
14086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfu.1",NA
14087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ahw.3",NA
14088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ahx.1",NA
14089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ahy.2",NA
14090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ahz.3",NA
14091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc031qsk.1",NA
14092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021snx.1",NA
14093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021sny.1",NA
14094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aic.2",NA
14095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aid.3",NA
14096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aie.3",NA
14097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010uhj.2",NA
14098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aif.1",NA
14099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010uhk.1",NA
14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aig.1",NA
14101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aih.3",NA
14102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aii.2",NA
14103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aij.3",NA
14104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aik.3",NA
14105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010uhl.2",NA
14106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021snz.1",NA
14107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010uhm.1",NA
14108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aim.3",NA
14109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aio.3",NA
14110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aip.3",NA
14111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021soa.1",NA
14112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002air.2",NA
14113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ais.3",NA
14114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ait.3",NA
14115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aiu.3",NA
14116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021sob.1",NA
14117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aix.2",NA
14118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aiy.4",NA
14119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aiz.1",NA
14120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfv.1",NA
14121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfw.1",NA
14122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfx.1",NA
14123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aja.3",NA
14124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ajb.4",NA
14125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ajc.3",NA
14126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ajd.3",NA
14127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aje.2",NA
14128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ajf.4",NA
14129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfy.1",NA
14130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010uhn.1",NA
14131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ajg.1",NA
14132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021soc.1",NA
14133,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,NA,"uc002ain.1,uc002ajj.1",NA
14134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aji.3",NA
14135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010uho.3",NA
14136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ajk.3",NA
14137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ajl.3",NA
14138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ajm.2",NA
14139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ajn.2",NA
14140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ajo.3",NA
14141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021sod.1",NA
14142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ajq.3",NA
14143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ajr.2",NA
14144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cfz.1",NA
14145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021soe.1",NA
14146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010uhp.1",NA
14147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ajt.3",NA
14148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021sof.1",NA
14149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021sog.1",NA
14150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ajw.4",NA
14151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cga.1",NA
14152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010uhq.2",NA
14153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ajx.3",NA
14154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ajy.3",NA
14155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cgb.1",NA
14156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cgc.1",NA
14157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cgd.1",NA
14158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cge.1",NA
14159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021soh.1",NA
14160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021soi.1",NA
14161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010uhr.2",NA
14162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021soj.1",NA
14163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021sok.1",NA
14164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ake.3",NA
14165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002akf.1",NA
14166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002akh.3",NA
14167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021sol.1",NA
14168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002akj.3",NA
14169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021som.1",NA
14170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021son.1",NA
14171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010uhs.1",NA
14172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002akl.2",NA
14173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002akm.3",NA
14174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021soo.1",NA
14175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ako.2",NA
14176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002akp.3",NA
14177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010uht.2",NA
14178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002akq.3",NA
14179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010uhu.2",NA
14180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cgf.1",NA
14181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021sop.1",NA
14182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002akr.3",NA
14183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021soq.1",NA
14184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010uhv.1",NA
14185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010uhw.3",NA
14186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021sor.1",NA
14187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010uhx.1",NA
14188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021sos.1",NA
14189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002akv.3",NA
14190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010uhy.2",NA
14191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021sot.1",NA
14192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002aky.3",NA
14193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010uhz.1",NA
14194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc010uia.1",NA
14195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"102465869","uc032cgg.1","MIR8067"
14196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cgh.1",NA
14197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cgi.1",NA
14198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"102464834","uc032cgj.1","MIR6085"
14199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cgk.1",NA
14200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cgl.1",NA
14201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"197003","uc002ala.3,uc010uib.1","MGC15885"
14202,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,"83660","uc002alb.4,uc002alc.4,uc002ald.3,uc010uic.2","TLN2"
14203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cgm.1",NA
14204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cgn.1",NA
14205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"406965","uc010uid.1","MIR190A"
14206,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002ale.1",NA
14207,0,0,0,0,17.24,0,18,3,0,0,0,1,1,0,0,0,"7168,NA","uc002alg.3,uc002alh.3,uc002ali.3,uc002alj.3,uc002alk.3,uc002all.3,uc002alm.3,uc002alp.3,uc002alr.3,uc002als.3,uc002alt.3,uc010uif.2,uc010uig.2,uc021sou.1,uc032cgo.1","TPM1,NA"
14208,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,NA,"uc002alq.1,uc010bgo.3",NA
14209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cgp.1",NA
14210,8.03,5.23,7.91,11.28,111.99,28.35,13.5,14.87,3.24,1,1.22,800,34.98,1.01,2.25,0,"114294","uc002alv.4,uc002alw.4,uc032cgq.1","LACTB"
14211,65.9,41,32.03,13.59,261.38,119.02,37.1,20.86,16,10,4.47,215.98,63,5,16,0,"51065","uc002alx.3,uc002aly.3","RPS27L"
14212,3,35.65,16.27,0,46.09,13.03,20.46,0,0,1,0,246,3,0,2,0,"51762","uc002alz.3,uc010uih.2","RAB8B"
14213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cgr.1",NA
14214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cgs.1",NA
14215,3,7,2,0,47,3,4,1,21,0,0,242,8.53,0,0,0,"83464","uc002ama.3,uc002amb.3,uc010bgq.3","APH1B"
14216,2.39,1.96,2.8,1.23,7.59,10.16,2.16,3.06,2.99,0,0,38.68,4.01,4,0,0,"771","uc002amc.3,uc002amd.3,uc002ame.3","CA12"
14217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cgt.1",NA
14218,10.09,13.49,50.59,12.64,769.74,27.87,107.16,17.63,30.07,0.14,2,1021.36,51.56,24,6.71,0,"9960","uc002amf.4,uc002amg.4,uc002amh.4,uc002ami.4,uc010bgs.4,uc010uii.2,uc010uij.3,uc010uik.3","USP3"
14219,0,0,0,4,111.63,1.95,1,0,0,1,0,17.71,1,0,0.29,0,"100130855","uc002amj.3,uc002amk.3","USP3-AS1"
14220,0,0,0,0,3,2,0,0,0,0,0,74.29,0,0,0,0,"283807","uc002amm.2,uc002amn.4","FBXL22"
14221,51.94,22,53.29,25.99,488.98,150.17,110.98,127.84,15,21,14,7230.66,59.95,8,22.02,0,"NA,8925","uc002amo.3,uc002amp.3,uc002amq.1,uc010bgt.1,uc010uil.1","NA,HERC1"
14222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cgu.1",NA
14223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cgv.1",NA
14224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"494334","uc021sov.1","MIR422A"
14225,12.68,9.98,8.56,19.01,89.54,63.28,18.8,9.07,41.64,0,1.87,229.05,34.75,2.01,5,0,"23604","uc002amr.3,uc010bgu.1,uc010uim.2","DAPK2"
14226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cgw.1",NA
14227,6,126.95,13.8,34,657.83,51.88,53.61,4.99,14.68,16,2.41,223.19,70.09,0,3,0,"84191","uc002amt.2,uc002amu.2,uc010uin.3,uc032cgx.1","FAM96A"
14228,86.62,49.66,164.32,8.6,339.03,44.28,22.26,50.59,9.12,3,1.95,2350.76,64.6,4.02,40,0,"6642","uc002amv.3,uc002amx.3,uc010bgv.3,uc010bgw.3,uc010uio.2","SNX1"
14229,47.01,26.6,190.89,92.36,924.2,99.88,40.63,14.4,16.59,1.97,10.66,2692.77,90.09,18.55,2.28,0,"79856,NA","uc002amz.1,uc002ana.1,uc002anb.1,uc002anc.1,uc021sow.1","SNX22,NA"
14230,35.53,13.65,49.06,6.35,6936.1,239.74,19.03,26.67,8.85,13.96,1,836.78,138.1,18,3.79,0,"5479","uc002and.3,uc010bgx.1","PPIB"
14231,16.56,4.78,14.15,1.09,793.55,62.18,18.81,59.48,1.99,6,7.09,1676.8,27.67,0,6,0,"53944,NA","uc002ane.3,uc002anf.3,uc002ang.1,uc002anh.1,uc002anj.3,uc010uip.1,uc021sox.1","CSNK1G1,NA"
14232,3.01,0,0,0,20.57,4.03,1.09,1.99,3.02,1.9,0.57,79.95,7.43,0,0,2.84,"9768","uc002ank.4,uc002anl.4","KIAA0101"
14233,0,2.99,2,0,7.71,1.39,1.99,0,0,0,0,2.45,0,0.17,0,0,"9768","uc032cgy.1","KIAA0101"
14234,1,1,30.46,0,78,0,0,23,0,1,0,67,0,0,1,0,"9325","uc002anm.3","TRIP4"
14235,28.17,39.77,141,1,185.21,11.71,102.12,9,1,1,24.13,1272.86,24.32,0,20.78,0,"23060,NA","uc002ann.3,uc010bgy.3","ZNF609,NA"
14236,25,4,135.63,0,89,85.1,1,0,15.95,2,0,444,14,0,0,0,"4947","uc002ano.2","OAZ2"
14237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"348093","uc002anq.3","RBPMS2"
14238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100302184","uc021soy.1","MIR1272"
14239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cgz.1",NA
14240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032cha.1",NA
14241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032chb.1",NA
14242,8.83,6.91,9.38,2,225.73,113.97,26.03,4.29,11.53,5.06,1.03,463.89,103.79,0,9.34,0,"80119","uc002anr.3,uc002ans.3,uc002ant.3,uc002anu.4,uc010uiq.2,uc032chc.1","PIF1"
14243,9,5,0,1,349,21,1,1,2,0,0,386,0,0,0,0,"80301","uc002anv.3,uc002anw.3","PLEKHO2"
14244,2.93,2.03,2,2,121.16,8.76,7.69,8,11,0,0,253.93,30.84,1,0,0,"348094","uc002anx.1,uc002any.3,uc002anz.3,uc002aob.3,uc032chd.1,uc032che.1,uc032chf.1","ANKDD1A"
14245,9,52,2.98,6,184,24,2,0,0,0,0,130,6,0,9,0,"51324","uc002aod.4,uc002aoe.4,uc010bhb.4","SPG21"
14246,42.8,32.46,21.99,28.89,1118.52,166.08,65.11,42.8,53.94,5.76,8.34,3285.96,271.05,2.13,4.07,0,"123263","uc002aof.4","MTFMT"
14247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032chg.1",NA
14248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"123264","uc002aog.3","SLC51B"
14249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"51285","uc002aoi.1,uc002aoj.1,uc010uir.1","RASL12"
14250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032chh.1",NA
14251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032chi.1",NA
14252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"390594","uc010uis.2","KBTBD13"
14253,0,0,0,0,6.64,1.3,9.98,0,0,0,0,104.13,0,0,0,0,"390595","uc002aok.3,uc010bhe.3,uc010bhf.1,uc010uit.2","UBAP1L"
14254,1,3.12,67.59,7.04,73.66,13.53,48.58,15.02,4.67,0,0.68,142.19,18.85,0,1.18,0,"10081","uc002aol.3","PDCD7"
14255,5,0,35,1,124.03,56.57,26.88,0,0.99,0,1,278,1,0,0,0,"10845","uc002aom.3,uc010bhg.1,uc010uiu.2","CLPX"
14256,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,"8483","uc002aon.2","CILP"
14257,1.02,1,0,0,33,0,1,0,37,0,0,56,2,0,2,0,"54956","uc002aoo.3,uc002aop.3,uc002aoq.3","PARP16"
14258,3.99,44.94,13,3,26.3,16,8.32,1.84,0.97,0,0,1.59,17,0,0,0,"26831","uc032chj.1","RNU5A-1"
14259,1.01,2.08,0,0,0.7,0,0,1.16,0,0,0,8.41,0,0,0,0,"26832","uc032chk.1","RNU5B-1"
14260,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"9543","uc002aor.1,uc002aos.2,uc031qsl.1","IGDCC3"
14261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"57722","uc002aot.1,uc002aou.1","IGDCC4"
14262,11,1,92,1,261.06,103.97,148,26,45,1,0,1580,46,0,9,0,"54878","uc002aov.3,uc002aow.3,uc002aox.3,uc002aoy.3,uc002aoz.3,uc010bhi.3,uc010bhj.3,uc010bhk.1,uc010uiv.2,uc021soz.1","DPP8"
14263,2,3,44.02,2.01,214.69,5.96,6.42,41.09,5.56,0,0,441.15,14.46,0,2,0,"51495","uc002apc.3,uc010uiw.2","PTPLAD1"
14264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100873754","uc032chl.1","RNU6-19P"
14265,0,0,8,26.99,239,4,94.03,0,2,1,0,671,129.02,0,24,0,"81556","uc002apd.4,uc002ape.4,uc010uix.3,uc010uiy.2,uc010uiz.2,uc010uja.2,uc010ujb.2,uc010ujc.2","VWA9"
