"gene_id","entrez_id","transcript_id","gene_symbol"
45798,"389799","uc004cbn.4,uc004cbo.4","C9orf171"
45800,"56751","uc004cbp.1","BARHL1"
45801,"64794","uc004cbq.1,uc004cbr.1,uc004cbs.2,uc010mzu.1","DDX31"
45802,"9329","uc010mzv.3,uc010mzw.3","GTF3C4"
45803,"158067","uc004cbu.1,uc004cbv.1,uc010mzx.3","AK8"
45804,"11092","uc004cbx.1,uc004cby.1,uc004cbz.1","C9orf9"
45805,"7248","uc004cca.2,uc004ccb.3,uc004ccc.1,uc004cce.1,uc011mcq.1,uc011mcr.2,uc011mcs.1","TSC1"
45807,"100846992","uc033djr.1","MIR548AW"
45809,"8328","uc004ccg.3,uc010mzy.3","GFI1B"
45811,"9328","uc004cci.4,uc004ccj.4,uc010mzz.2,uc033dju.1","GTF3C5"
45812,"102465528","uc033djv.1","MIR6877"
45813,"1056","uc010naa.2","CEL"
45814,"1057","uc011mcu.1","CELP"
45815,"5900,26301","uc004ccn.3,uc004cco.4,uc004ccp.4,uc004ccq.4,uc004ccr.3,uc004ccs.4,uc004ccu.1,uc004ccv.1,uc004ccw.4,uc004ccy.2,uc010nab.4,uc010nac.2,uc011mcv.3,uc011mcw.3,uc011mcx.3,uc033djw.1,uc033djx.1","RALGDS,GBGT1"
45816,"29989","uc004ccz.4,uc010nad.4,uc011mcy.3,uc033djy.1","OBP2B"
45817,"28","uc033djz.1,uc033dka.1,uc033dkb.1,uc033dkc.1","ABO"
45818,"6838","uc004cdb.5,uc033dkd.1,uc033dke.1","SURF6"
45819,"6837","uc004cdc.4,uc033dkf.1","MED22"
45820,"6130","uc004cde.1","RPL7A"
45821,"26820","uc010nah.3","SNORD24"
45822,"26814","uc010nai.1","SNORD36B"
45823,"26815","uc010naj.3","SNORD36A"
45824,"26813","uc010nak.3","SNORD36C"
45825,"6834","uc004cdh.2,uc033dkg.1","SURF1"
45826,"6835","uc004cdi.3,uc033dkh.1","SURF2"
45827,"6836","uc004cdj.4,uc010nal.4,uc011mda.3,uc011mdb.3,uc011mdc.3,uc011mdd.3,uc033dki.1,uc033dkj.1,uc033dkk.1","SURF4"
45828,"169436","uc004cdl.3,uc033dkl.1","STKLD1"
45829,"57109","uc004cdm.4,uc004cdn.4,uc011mde.3,uc011mdf.3,uc033dkm.1,uc033dkn.1","REXO4"
45830,"11093","uc004cdp.5,uc004cdq.1,uc004cdr.1,uc004cds.1,uc004cdt.1,uc004cdu.1,uc004cdv.5,uc004cdw.5,uc004cdx.5,uc004cdy.1,uc004cdz.5,uc004cea.1,uc004ceb.5","ADAMTS13"
45831,"11094","uc004cec.2,uc010nan.2,uc011mdg.1,uc011mdh.1,uc011mdi.1","CACFD1"
45832,"11182","uc004cee.3,uc004cef.3,uc004ceg.3,uc011mdj.1","SLC2A6"
45833,"389827","uc011mdk.2","TMEM8C"
45834,"9719","uc004cei.3,uc004cej.3,uc011mdl.2","ADAMTSL2"
45835,"642968","uc011mdm.2","FAM163B"
45836,"1621","uc004cel.3","DBH"
45837,"138948","uc031tfk.2","DBH-AS1"
45838,"1757","uc004cen.3,uc004ceo.3,uc004cep.4,uc011mdn.2,uc011mdo.2","SARDH"
45839,"7410","uc004cer.3,uc004ces.3,uc004cet.1","VAV2"
45840,"266655","uc004ceu.3","LINC00094"
45841,"8019","uc004cew.3,uc004cex.2","BRD3"
45846,"11091","uc004cey.3,uc004cez.3","WDR5"
45847,"100151684","uc010nap.1","RNU6ATAC"
45848,"6256","uc004cfa.1","RXRA"
45849,"6256","uc004cfb.2,uc004cfc.1,uc004cfd.1","RXRA"
45850,"100616236","uc022bpa.1","MIR4669"
45851,"1289","uc004cfe.4,uc031tfl.1","COL5A1"
45852,"101448202","uc004cff.3","LOC101448202"
45853,"100500846,100616460","uc022bpb.1,uc022bpg.1","MIR3689A,MIR3689E"
45854,"100616333","uc022bpc.1","MIR3689C"
45855,"100616131","uc022bpd.1","MIR3689D1"
45856,"100500906","uc022bpe.1","MIR3689B"
45857,"100616344","uc022bpf.1","MIR3689D2"
45858,"100616212","uc022bph.1","MIR3689F"
45859,"2220","uc004cfg.1,uc004cfh.1","FCN2"
45860,"2219","uc004cfi.3","FCN1"
45862,"10439","uc004cfk.4,uc004cfl.4,uc004cfn.4,uc010naq.2,uc010nar.4,uc033dkt.1","OLFM1"
45863,"401557","uc031tfm.1","LOC401557"
45864,"157927","uc004cfo.3","C9orf62"
45865,"100506599","uc004cfp.4","PPP1R26-AS1"
45867,"9858","uc004cfr.1","PPP1R26"
45868,"138162","uc004cfs.1,uc004cft.1,uc004cfu.1","C9orf116"
45869,"51116","uc004cfv.5,uc031tfn.1,uc031tfo.1,uc031tfp.1,uc031tfq.1","MRPS2"
45871,"3933","uc004cfz.2,uc004cga.2,uc022bpj.1,uc022bpk.1","LCN1"
45872,"29991","uc004cgb.3,uc004cgc.3,uc010nau.3,uc010nav.3","OBP2A"
45873,"5047","uc004cgd.1,uc004cge.1,uc004cgf.1,uc004cgg.1,uc010naw.1,uc010nay.3,uc010naz.3,uc010nba.1,uc011mdp.1","PAEP"
45874,"100130954","uc004cgh.1,uc004cgi.1,uc033dku.1","LINC01502"
45875,"360203","uc010nbd.1","GLT6D1"
45877,"392399","uc004cgk.3","LCN9"
45878,"402381","uc004cgl.3,uc010nbe.3","SOHLH1"
45880,"57582","uc004cgo.1,uc010nbf.3,uc011mdq.2,uc011mdr.2","KCNT1"
45881,"157922","uc004cgq.4,uc004cgr.4,uc010nbg.3","CAMSAP1"
45882,"10422","uc004cgt.3","UBAC1"
45883,"138151","uc004cgv.4,uc010nbh.3","NACC2"
45885,"90120","uc004cgx.5,uc004cgy.2,uc031tfs.1","C9orf69"
45887,"8022","uc022bpm.3","LHX3"
45888,"8022","uc004cgz.3,uc004cha.3","LHX3"
45889,"169714","uc010nbi.3","QSOX2"
45890,"399693","uc033dkx.1,uc033dky.1","MGC50722"
45891,"26102","uc033dkz.1","DKFZP434A062"
45892,"26086","uc004chd.2,uc004che.2,uc011mdu.1,uc022bpn.1,uc033dla.1","GPSM1"
45893,"728489","uc004chf.2,uc011mdv.2","DNLZ"
45894,"64170","uc004chg.3,uc010nbj.2,uc011mdx.1,uc033dlb.1","CARD9"
45895,"6621","uc004chh.3","SNAPC4"
45896,"10807","uc004chi.3,uc004chj.3,uc004chk.3","SDCCAG3"
45897,"23203","uc004chl.4,uc004chm.1,uc004chn.1,uc010nbk.3,uc010nbl.4,uc011mdy.2,uc011mdz.3","PMPCA"
45898,"56623","uc004cho.3,uc010nbm.3","INPP5E"
45899,"9919","uc004chp.3,uc004chq.3,uc004chr.3,uc004chs.3,uc004cht.3,uc004chu.3,uc004chv.4,uc004chw.3,uc004chx.3,uc010nbn.3,uc010nbo.1,uc011mea.2","SEC16A"
45900,"158055","uc004chy.3","C9orf163"
45901,"4851","uc004chz.3,uc004cia.1","NOTCH1"
45902,"100616242","uc022bpq.1","MIR4673"
45903,"100616301","uc022bpr.1","MIR4674"
45908,"51162","uc004cid.3,uc004cie.3,uc004cif.3,uc004cih.3,uc010nbp.3","EGFL7"
45909,"406913","uc022bps.1","MIR126"
45910,"10555","uc004cii.1,uc004cij.1","AGPAT2"
45911,"138311","uc004cik.3,uc004cil.3","FAM69B"
45912,"84973","uc004cim.3,uc004ciq.4","SNHG7"
45913,"677824","uc011mec.2","SNORA43"
45914,"677804","uc004cis.2","SNORA17"
45915,"414332","uc004civ.3,uc004ciw.3,uc010nbq.3,uc011med.2,uc011mee.2,uc011mef.2","LCN10"
45916,"158062","uc004ciy.3","LCN6"
45917,"100128593","uc004ciz.1","LOC100128593"
45918,"102465431","uc033dle.1","MIR6722"
45919,"138307","uc004cja.3,uc004cjb.1,uc004cjc.1","LCN8"
45920,"389812","uc004cjd.3","LCN15"
45922,"85014","uc004cje.4,uc011meg.1","TMEM141"
45923,"84960","uc004cjf.3","CCDC183"
45924,"100131193","uc004cjg.1","CCDC183-AS1"
45925,"55684","uc004cjh.3,uc004cji.1,uc004cjj.1,uc004cjk.1,uc004cjl.1,uc004cjm.2,uc004cjn.1,uc010nbs.1","RABL6"
45926,"100422860","uc022bpu.1","MIR4292"
45927,"389813","uc011meh.2","C9orf172"
45928,"29085","uc004cjq.5,uc011mei.3,uc033dlg.1,uc033dlh.1,uc033dli.1","PHPT1"
45929,"158056","uc004cjs.3,uc011mej.2","MAMDC4"
45930,"8721","uc004cjt.2,uc004cju.2,uc022bpv.2,uc033dlj.1,uc033dlk.1","EDF1"
45931,"7186","uc004cjv.3,uc010nbu.3,uc010nbv.1,uc010nbw.3,uc011mek.2","TRAF2"
45932,"100616480","uc022bpw.1","MIR4479"
45934,"54461","uc004cjx.3,uc004cjy.3,uc004cjz.3,uc010nbx.3","FBXW5"
45935,"733","uc004cka.2","C8G"
45936,"286256","uc004ckb.3,uc004ckc.3,uc022bpx.1","LCN12"
45937,"5730","uc004ckd.3,uc004cke.3","PTGDS"
45938,"401562","uc004ckh.1","LCNL1"
45939,"286257","uc004cki.3","C9orf142"
45940,"9022","uc004ckj.1","CLIC3"
45941,"20","uc004ckl.1,uc004ckm.1,uc004ckn.1,uc004cko.1,uc010nca.4,uc011mem.1,uc022bqa.1,uc033dll.1","ABCA2"
45942,"401563","uc004ckp.1","C9orf139"
45943,"2529","uc004ckq.2","FUT7"
45944,"56654","uc004cks.2,uc004ckt.2","NPDC1"
45945,"954","uc004ckv.2,uc004ckw.2,uc004ckx.2,uc022bqb.1","ENTPD2"
45946,"89958","uc011men.2","SAPCD2"
45947,"91373","uc004cla.4,uc010ncb.3","UAP1L1"
45948,"100289341","uc004clb.3","MAN1B1-AS1"
45949,"11253","uc004clc.3,uc004cld.3,uc004clf.1,uc010ncc.3,uc011meo.2,uc011mep.3","MAN1B1"
45950,"29952","uc004clh.3,uc011meq.1","DPP7"
45951,"2902","uc004cli.1,uc004clj.1,uc004clk.3,uc004cll.3,uc004clm.3,uc004cln.3,uc004clo.3","GRIN1"
45952,"389816","uc004clp.3","LRRC26"
45953,"100500811","uc022bqc.1","MIR3621"
45954,"100505993","uc033dlm.1","TMEM210"
45955,"29882","uc004clq.1,uc004clr.1,uc011mer.1","ANAPC2"
45956,"8636","uc004cls.2","SSNA1"
45957,"286262","uc004clt.3,uc004clu.3","TPRN"
45958,"94107","uc004clv.3","TMEM203"
45959,"27158","uc004clw.3,uc004clx.3,uc004cly.3,uc011mes.2","NDOR1"
45960,"727800","uc004clz.2","RNF208"
45962,"375791","uc004cmb.4","CYSRT1"
45963,"643596","uc022bqe.1","RNF224"
45964,"142680","uc004cmc.1,uc004cmf.1,uc011met.2,uc022bqf.1","SLC34A3"
45965,"10383","uc004cmg.1,uc004cmh.1","TUBB4B"
45967,"401565","uc004cmi.2","FAM166A"
45968,"100129722","uc022bqg.1","C9orf173-AS1"
45969,"441476","uc004cmj.2,uc004cmk.2,uc004cml.2,uc010ncd.2,uc011meu.2,uc011mev.2","C9orf173"
45970,"25920","uc004cmm.4","NELFB"
45971,"54863","uc004cmn.3","TOR4A"
45972,"441478","uc004cmo.2","NRARP"
45973,"54932","uc004cmp.3,uc004cmq.1,uc004cmr.3,uc004cms.3,uc004cmt.4,uc010ncf.2,uc010ncg.1","EXD3"
45974,"10811","uc004cmu.3,uc004cmv.3,uc010nch.3","NOXA1"
45975,"377841","uc004cmw.3,uc004cmx.3,uc004cmy.2","ENTPD8"
45976,"26012","uc004cmz.3,uc004cna.3,uc004cnb.3,uc004cnc.3,uc010nci.3,uc011mex.2,uc011mey.2,uc011mez.2","NSMF"
45977,"102466223","uc033dlo.1","MIR7114"
45978,"375775","uc004cnd.1,uc004cne.1,uc004cnf.2,uc010ncj.1,uc011mfa.1","PNPLA7"
45979,"64975","uc004cnh.4","MRPL41"
45980,"92715","uc004cnj.1,uc004cnk.1,uc004cnm.1,uc010ncl.1,uc022bqk.1,uc022bql.1","DPH7"
45981,"116225","uc004cno.1","ZMYND19"
45983,"92714","uc004cnp.2,uc004cns.3,uc004cnx.2,uc033dlq.1","ARRDC1"
45984,"85026","uc004cnz.3","ARRDC1-AS1"
45985,"79813","uc004coa.3,uc004cob.1,uc004coe.3,uc010ncn.1,uc011mfc.2","EHMT1"
45986,"643210","uc010nco.3","EHMT1-IT1"
45987,"693187","uc022bqm.1","MIR602"
45990,"774","uc004cog.3,uc004coi.3,uc004cok.1,uc010ncp.1,uc011mfd.2,uc022bqn.1","CACNA1B"
45992,"643224","uc010ncq.4","TUBBP5"
45993,"100132403","uc011mfe.1","FAM157B"
45997,"320","uc033dlv.1,uc033dlw.1","APBA1"
45998,"256691","uc033dlx.1","MAMDC2"
46000,"100507244","uc033dlz.1","MAMDC2-AS1"
46001,"100507244","uc033dma.1","MAMDC2-AS1"
46002,"54886","uc033dmb.1,uc033dmc.1,uc033dmd.1,uc033dmg.1","LPPR1"
46006,"570","uc033dmi.1","BAAT"
46029,"389831","uc003woj.2,uc003wok.2,uc003wom.3","LOC389831"
46031,"102466252","uc033dmq.1","MIR8069-1"
46040,"100288966","uc011mfl.2","LOC100288966"
46042,"100233156","uc003jah.2,uc003jaj.2,uc011mfn.2","LOC100233156"
46043,"389834","uc003jai.3","LOC389834"
46045,"283788","uc011mfq.2,uc022brb.1","LOC283788"
46057,"100507412","uc011mfs.2","LOC100507412"
46058,"100861532","uc033dng.1","RNA45S5"
46065,"100008588","uc033dni.1","RNA18S5"
46066,"100008587","uc033dnj.1","RNA5-8S5"
46099,"55344","uc004cpc.3,uc011mgx.2","PLCXD1"
46100,"8225","uc033doq.1,uc033dor.1,uc033dos.1","GTPBP6"
46101,"283981","uc011mgz.3,uc033dot.1","LINC00685"
46102,"28227","uc004cpf.3,uc004cpg.3,uc011mha.2","PPP2R3B"
46103,"6473","uc004cph.1,uc004cpi.3","SHOX"
46105,"64109","uc004cpk.3,uc004cpl.3,uc022brs.2,uc022brt.2","CRLF2"
46108,"1438","uc004cpn.2,uc004cpo.2,uc004cpp.2,uc004cpq.2,uc004cpr.2,uc010nct.2,uc010ncu.2,uc010ncv.2,uc011mhb.1,uc011mhc.1","CSF2RA"
46109,"100500894","uc022bru.1","MIR3690"
46110,"3563","uc004cps.3,uc011mhd.3","IL3RA"
46111,"293","uc004cpt.3","SLC25A6"
46112,"80161","uc004cpv.3,uc004cpw.3","ASMTL-AS1"
46113,"8623","uc004cpx.2,uc004cpy.2,uc011mhe.2,uc011mhf.2","ASMTL"
46114,"286530","uc004cpz.2","P2RY8"
46116,"8227","uc004cqa.3,uc004cqb.3,uc010ncx.1","AKAP17A"
46117,"438","uc004cqd.3,uc004cqe.3,uc010ncy.3","ASMT"
46118,"207063","uc004cqf.4","DHRSX"
46120,"9189","uc004cqg.2,uc004cqh.2,uc022brw.1","ZBED1"
46122,"102464837","uc033doz.1","MIR6089"
46123,"401577","uc004cqi.2,uc004cqj.2","CD99P1"
46124,"100359394","uc022bry.1","LINC00102"
46125,"4267","uc004cqm.3,uc004cqn.4,uc010nda.3","CD99"
46126,"7499","uc004cqp.4,uc010ndb.2,uc011mhg.3","XG"
46127,"8908","uc004cqs.1,uc004cqt.1,uc004cqu.1,uc004cqv.1,uc004cqw.1,uc004cqx.2,uc010ndc.1","GYG2"
46128,"414","uc004cqy.3,uc004crb.4","ARSD"
46129,"415","uc004crc.4,uc011mhh.2,uc011mhi.3","ARSE"
46131,"347527","uc011mhj.2","ARSH"
46132,"416","uc004cre.2,uc004crf.2,uc022brz.1","ARSF"
46134,"100129464","uc022bsa.1","CXorf28"
46136,"25878","uc004crg.5","MXRA5"
46139,"5613","uc010nde.3","PRKX"
46140,"100873944","uc033dpf.1","PRKX-AS1"
46141,"389906","uc004crk.3,uc011mhk.2,uc022bsb.1","LOC389906"
46152,"101928201","uc033dpk.1","LOC101928201"
46158,"57502","uc004crp.4,uc004crq.4,uc004crr.4,uc010ndh.4,uc010ndi.4,uc010ndj.4","NLGN4X"
46160,"100616373","uc022bsf.1","MIR4770"
46161,"51481","uc004crs.3,uc022bsg.1","VCX3A"
46165,"8226","uc004crv.2,uc010ndl.2,uc011mhm.1,uc011mhn.1,uc011mho.1","HDHD1"
46167,"100616467","uc022bsh.1","MIR4767"
46169,"412","uc004crw.2,uc004crx.1,uc004cry.4,uc011mhp.1","STS"
46175,"26609","uc004crz.3","VCX"
46176,"8228","uc011mhq.1,uc011mhr.1,uc011mhs.1","PNPLA4"
46180,"723779","uc022bsi.1","MIR651"
46181,"51480","uc004csb.3","VCX2"
46183,"425054","uc004csd.1,uc011mht.2,uc033dqf.1","VCX3B"
46186,"3730","uc004csf.3","KAL1"
46189,"171482","uc004csg.3,uc022bsk.1","FAM9A"
46191,"171483","uc004csh.3,uc011mhu.2","FAM9B"
46210,"6907","uc004csq.4,uc004csr.3,uc004css.3,uc010ndq.3,uc010ndr.3","TBL1X"
46211,"4935","uc004cst.2","GPR143"
46212,"357","uc004csu.1,uc004csv.2,uc004csw.1,uc011mic.1","SHROOM2"
46213,"100288814","uc022bsu.1","LOC100288814"
46214,"55841","uc004csx.4,uc010nds.3,uc010ndt.3","WWC3"
46216,"1183","uc004csy.4,uc011mid.3","CLCN4"
46218,"4281","uc004csz.4,uc004cta.4,uc004ctb.4,uc004ctc.4,uc004ctd.4,uc004cte.4,uc004ctg.4,uc004cth.4,uc004cti.4,uc004ctj.4,uc004ctk.4,uc004ctl.2,uc004ctm.2,uc004ctn.2,uc004cto.2,uc004ctp.1,uc004ctq.1,uc004ctr.1,uc004cts.1,uc004ctt.3,uc004ctu.3,uc004ctv.3,uc004ctw.3,uc004cty.3,uc004ctz.1,uc004cua.1,uc004cub.1,uc004cuc.1,uc004cud.1,uc004cue.1,uc004cuf.1,uc004cug.1,uc010ndu.1,uc010ndv.1,uc010ndw.1,uc010ndx.2,uc010ndy.2,uc010ndz.1,uc011mie.1","MID1"
46225,"3052","uc004cuj.3,uc004cuk.3,uc004cul.2","HCCS"
46226,"395","uc004cum.1,uc004cun.2,uc004cuo.1,uc004cup.1,uc004cur.1,uc010neb.1,uc011mif.1","ARHGAP6"
46227,"265","uc004cus.3,uc004cut.3,uc004cuu.3","AMELX"
46228,"100847063","uc033dqq.1","MIR548AX"
46231,"10943","uc004cuv.1,uc004cuw.3,uc004cuy.3,uc011mig.2,uc011mih.3,uc011mii.2","MSL3"
46232,"9758","uc004cuz.2,uc011mij.2","FRMPD4"
46237,"5634","uc004cva.3,uc004cvb.3,uc010nec.3","PRPS2"
46239,"51284","uc004cvc.3","TLR7"
46240,"349408","uc022btb.1","TLR8-AS1"
46241,"51311","uc004cvd.3,uc004cve.3","TLR8"
46244,"7114","uc004cvf.3","TMSB4X"
46245,"171484","uc004cvg.3,uc004cvh.2","FAM9C"
46246,"100093698","uc031tgt.1","GS1-600G8.3"
46247,"92552","uc010ned.3","ATXN3L"
46248,"100133123","uc022btc.1","LINC01203"
46249,"25975","uc004cvi.3,uc004cvj.3,uc011mik.1","EGFL6"
46251,"102466519","uc033dqy.1","MIR6086"
46252,"170082","uc004cvk.2,uc010nef.1,uc010neg.1,uc033dqz.1","TCEANC"
46253,"9367","uc004cvm.4,uc010neh.4","RAB9A"
46254,"6399","uc033dra.1,uc033drb.1,uc033drc.1","TRAPPC2"
46255,"8481","uc004cvp.4,uc004cvq.4,uc004cvr.4,uc004cvs.4,uc004cvu.4,uc004cvv.4,uc010nen.3,uc010neo.1,uc011mil.2","OFD1"
46256,"2824","uc004cvw.3,uc004cvx.3,uc004cvy.3,uc004cvz.3,uc004cwa.3,uc011mim.2,uc011min.2","GPM6B"
46257,"54960","uc004cwb.3,uc004cwc.3,uc004cwd.3","GEMIN8"
46260,"2742","uc004cwe.4,uc010nep.3,uc010neq.3,uc011mio.2,uc011mip.2","GLRA2"
46261,"2187","uc004cwg.1,uc004cwh.1","FANCB"
46262,"158747","uc004cwi.3,uc004cwj.3","MOSPD2"
46267,"140462","uc004cwk.3,uc004cwl.3,uc004cwm.3,uc004cwn.2,uc010ner.3","ASB9"
46268,"140456","uc004cwo.2,uc004cwp.2,uc010nes.2,uc010net.2","ASB11"
46269,"5277","uc004cwq.3,uc004cwr.3,uc004cws.3,uc010neu.3,uc010nev.3,uc011miq.2","PIGA"
46270,"2277,100532742","uc004cwt.2,uc022bth.1","FIGF,PIR-FIGF"
46271,"8544","uc004cwu.4,uc004cwv.4","PIR"
46273,"660","uc004cww.3,uc004cwx.4,uc004cwy.4","BMX"
46274,"59272","uc004cxa.1,uc004cxb.2","ACE2"
46275,"57393","uc004cxc.3","TMEM27"
46276,"340591","uc011mir.1","CA5BP1"
46277,"11238","uc004cxe.3","CA5B"
46279,"8551","uc004cxf.1","INE2"
46280,"8233","uc004cxg.4","ZRSR2"
46281,"8905","uc004cxh.3,uc004cxi.4,uc010nex.4,uc011mis.2,uc011mit.3,uc011miu.2","AP1S2"
46284,"2925","uc004cxj.3","GRPR"
46285,"645864","uc031tgu.1","MAGEB17"
46291,"56474","uc004cxk.3,uc004cxl.4,uc004cxm.4","CTPS2"
46292,"100616428","uc033drr.1","MIR548AM"
46293,"795","uc004cxn.1","S100G"
46295,"94056","uc004cxp.3,uc011miv.2","SYAP1"
46296,"55787","uc004cxq.2,uc010ney.2","TXLNG"
46297,"5931","uc004cxs.2,uc004cxt.3,uc010nez.3","RBBP7"
46299,"9185","uc004cxv.1,uc004cxw.1,uc011miw.1","REPS2"
46304,"4810","uc004cxx.3,uc004cxy.3,uc004cxz.3,uc004cya.3,uc011mix.2","NHS"
46305,"100616249","uc022btk.1","MIR4768"
46307,"100873920","uc033dry.1","NHS-AS1"
46309,"6322","uc004cyb.4,uc004cyc.4,uc004cyd.4,uc004cye.4","SCML1"
46310,"10742","uc004cyf.3,uc004cyg.3,uc004cyh.4,uc010nfa.3,uc011miy.2,uc022btl.1","RAI2"
46313,"139105","uc004cyj.4,uc010nfb.3","BEND2"
46315,"10389","uc004cyk.3,uc004cyl.2,uc010nfc.2,uc010nfd.1,uc011miz.1","SCML2"
46316,"6792","uc004cym.3,uc004cyn.3,uc022btn.1","CDKL5"
46318,"6247","uc004cyo.3","RS1"
46320,"100874004","uc033dsd.1","PPEF1-AS1"
46321,"5475","uc004cyp.3,uc004cyq.3,uc004cyr.3,uc004cys.3,uc011mja.2,uc011mjb.2","PPEF1"
46322,"100132163","uc004cyt.3","PHKA2-AS1"
46323,"5256","uc004cyv.4,uc010nfe.1,uc010nff.1,uc010nfg.1,uc010nfh.1,uc010nfi.1","PHKA2"
46324,"10149","uc004cyw.3,uc004cyx.3,uc004cyy.3,uc004cyz.3,uc004cza.3,uc004czb.3,uc004czc.3,uc004czd.3,uc004cze.3,uc004czf.3,uc010nfj.3","GPR64"
46325,"5160","uc004czg.4,uc004czh.4,uc010nfl.3,uc011mjc.2,uc011mjd.2","PDHA1"
46326,"389840","uc004czi.2,uc004czj.2,uc004czk.2,uc022btq.1","MAP3K15"
46329,"30011","uc004czl.3,uc004czm.3,uc010nfm.3,uc011mje.2,uc011mjf.2","SH3KBP1"
46330,"256643","uc004czo.3,uc004czp.3,uc011mjg.2","CXorf23"
46332,"729609","uc011mjh.1","LOC729609"
46333,"256714","uc004czq.2,uc004czr.2,uc004czs.1,uc010nfo.2,uc011mji.2,uc011mjj.2,uc031tgv.1,uc031tgw.1","MAP7D2"
46334,"100500809","uc022btr.1","MIR23C"
46335,"1964","uc004czt.3","EIF1AX"
46336,"100158262","uc010nfp.3","SCARNA9L"
46337,"100874078","uc033dsh.1","EIF1AX-AS1"
46338,"6197","uc004czu.3,uc004czv.3,uc011mjk.2,uc011mjl.2,uc011mjm.2","RPS6KA3"
46342,"22866","uc004czw.3,uc004czx.2,uc004czy.3,uc011mjn.2,uc011mjo.2","CNKSR2"
46345,"257240","uc004czz.1","KLHL34"
46346,"23676","uc004daa.3,uc022btv.1","SMPX"
46348,"51360","uc004dab.2,uc004dae.3,uc010nfr.3","MBTPS2"
46349,"404281","uc011mjp.2","YY2"
46350,"6611","uc004dag.4,uc011mjq.3,uc031tgx.1","SMS"
46351,"5251","uc004dah.4,uc011mjr.3,uc011mjs.3","PHEX"
46352,"100873942","uc031tgy.1","PHEX-AS1"
46354,"100873065","uc031tgz.1","PTCHD1-AS"
46355,"158506","uc004dai.2","ZNF645"
46358,"168400","uc004daj.3","DDX53"
46360,"139411","uc004dal.4,uc010nfu.2","PTCHD1"
46361,"10549","uc004dam.3","PRDX4"
46362,"23597","uc004dan.3,uc004dao.3,uc004dap.3,uc004dar.3,uc004dat.1,uc011mjt.2","ACOT9"
46363,"6303","uc004dau.4,uc004dav.4,uc010nfv.3","SAT1"
46364,"79135","uc004dax.3,uc004day.4","APOO"
46366,"254158","uc004daz.1,uc011mju.1","CXorf58"
46367,"80311","uc004dba.4","KLHL15"
46368,"1968","uc004dbc.4","EIF2S3"
46369,"100873922","uc031thb.1","ZFX-AS1"
46370,"7543","uc004dbd.2,uc004dbe.3,uc004dbf.3,uc010nfx.2,uc010nfy.1,uc010nfz.3,uc011mjv.2,uc022bua.1","ZFX"
46371,"170067","uc011mjw.2","SUPT20HL2"
46372,"100130302","uc011mjx.2","SUPT20HL1"
46373,"5165","uc004dbg.3,uc004dbh.3","PDK3"
46374,"9468","uc004dbi.3,uc004dbj.3,uc004dbk.4","PCYT1B"
46375,"100874088","uc033dso.1","PCYT1B-AS1"
46376,"5422","uc004dbl.3,uc004dbm.3","POLA1"
46380,"677773","uc004dbo.1","SCARNA23"
46381,"170302","uc004dbp.4","ARX"
46386,"286514","uc004dbq.2","MAGEB18"
46387,"158809","uc004dbr.3","MAGEB6"
46389,"347541","uc031thc.1","MAGEB5"
46393,"139538","uc004dbs.3","VENTXP1"
46405,"139420","uc004dbu.1","SMEK3P"
46407,"347442","uc011mjy.2","DCAF8L2"
46408,"139422","uc004dbw.3","MAGEB10"
46410,"139425","uc004dbx.1","DCAF8L1"
46412,"102465140","uc033dtm.1","MIR6134"
46413,"11141","uc004dby.2","IL1RAPL1"
46418,"100847047","uc033dtr.1","MIR4666B"
46423,"4113","uc004dbz.3","MAGEB2"
46424,"4114","uc004dca.2","MAGEB3"
46425,"4115","uc004dcb.3","MAGEB4"
46426,"4112","uc004dcc.3,uc004dcd.3,uc004dce.3","MAGEB1"
46427,"190","uc004dcf.4","NR0B1"
46429,"80231","uc004dcg.2","CXorf21"
46433,"2710","uc004dch.4,uc004dci.4,uc010ngj.3,uc010ngk.3,uc011mjz.2,uc011mka.2,uc022buj.1","GK"
46439,"257397","uc004dcj.3,uc004dck.3,uc010ngl.3","TAB3"
46441,"53940","uc004dcl.1","FTHL17"
46442,"1756","uc004dcm.1,uc004dcn.1,uc004dco.1,uc004dcp.1,uc004dcq.1,uc004dcr.1,uc004dcs.1,uc004dct.1,uc004dcu.1,uc004dcv.1,uc004dcw.2,uc004dcx.2,uc004dcy.1,uc004dcz.2,uc004dda.1,uc004ddb.1,uc004ddd.1,uc004ddf.3,uc010ngm.3,uc010ngn.1,uc010ngo.1,uc010ngp.1,uc010ngq.1,uc010ngr.1,uc011mkb.1,uc022buq.1","DMD"
46573,"100500915","uc033dxk.1","MIR3915"
46579,"100302239","uc033dxp.1","MIR548F5"
46614,"158724","uc004ddg.3","FAM47A"
46617,"83604","uc004ddh.3,uc010ngs.3","TMEM47"
46618,"170062","uc004ddi.2","FAM47B"
46623,"139604","uc010ngt.1","MAGEB16"
46625,"170063","uc004ddj.3,uc010ngv.3","CXorf22"
46626,"101928564","uc033dyv.1","LOC101928564"
46627,"286464","uc004ddk.1","CHDC2"
46628,"645090","uc011mkc.3","CXorf30"
46629,"101928627","uc033dyw.1","LOC101928627"
46632,"442444","uc004ddl.2","FAM47C"
46633,"441490","uc031tjg.1","FTH1P18"
