"gene_id","235-1_M_265","235-1_N_257","235-1_P_273","235-1_T_281","235_M_217","235_N_209","235_P_225","235_T_233","entrez_id","transcript_id","gene_symbol"
36798,8,23.4,21.9,13,21,12,32.42,15,"64771","uc003ojr.3,uc003ojs.3","C6orf106"
36799,9,3,2,23.85,9,1,23.65,1,"6631","uc003ojt.2,uc021yyv.1,uc021yyw.1","SNRPC"
36800,0,0,0,0,0,0,0,0,NA,"uc032wup.1",NA
36801,0,0,0,0,0,0,0,0,NA,"uc032wuq.1",NA
36802,22.52,35.05,27.94,63.59,10.55,3.99,47.86,51.99,"54887","uc003oju.4,uc010jvm.2,uc010jvn.3,uc010jvo.3","UHRF1BP1"
36803,0,0,0,0,0,0,0,0,NA,"uc032wur.1",NA
36804,8,12.01,19.84,24.82,1,8,12.97,15.85,"6882","uc003ojw.2,uc011dsr.2","TAF11"
36805,31.97,19.9,5,27.64,7,20,8.99,25,"23294","uc003ojx.4,uc010jvp.2,uc010jvq.1,uc010jvr.1,uc011dst.4","ANKS1A"
36806,0,0,0,1.5,0,0,0,0,NA,"uc032wus.1",NA
36807,0,0,0,0,0,1,0,0,"6954","uc003ojz.2,uc003oka.3,uc003okb.3,uc003okc.3,uc003okd.3,uc011dsu.3,uc011dsv.2,uc011dsw.2","TCP11"
36808,0,0,0,0,0,0,0,0,NA,"uc003oke.3",NA
36809,0,0,7,6,11,0,56.03,9.23,"222663","uc003okf.1,uc003okg.1,uc003okh.1","SCUBE3"
36810,10,13,51.08,90,23,32,94.63,51.18,"7629","uc003oki.1,uc003okj.1,uc011dsx.2,uc011dsy.1,uc011dsz.1","ZNF76"
36811,34.33,59.34,80.09,242.31,78.92,35,54.2,239.78,"50619","uc003okk.3,uc010jvs.3,uc010jvt.3","DEF6"
36812,0,0,0,0,0,0,0,0,NA,"uc032wut.1",NA
36813,0,0,0,0,0,0,0,0,NA,"uc032wuu.1",NA
36814,0,0,0,0,0,0,0,0,NA,"uc032wuv.1",NA
36815,54.08,82.75,46.65,419.02,85.95,129.89,125.88,153.57,"5467","uc003okl.3,uc003okm.3,uc003okn.3,uc010jvv.1,uc011dtb.2,uc011dtc.2","PPARD"
36816,4,1,6,1,1,0,0,0,"2178","uc003oko.1,uc010jvw.1","FANCE"
36817,47.98,20,109,164.95,59.02,32,65.51,131.99,"4736","uc003okp.1,uc003oks.1","RPL10A"
36818,0,0,0,0,0,0,0,0,"102465668","uc032wuw.1","MIR7111"
36819,0,4,0,0,0,0,8.34,0,"7005","uc003okt.3,uc003oku.5,uc010jvx.3","TEAD3"
36820,7.02,5.22,0,9.23,1.06,7.25,11.92,1.29,"7287","uc003okv.5,uc003okw.5,uc021yyx.2,uc021yyy.2","TULP1"
36821,17.22,2.18,2.38,133.11,5.3,0.99,12.74,21.32,"2289,285847","uc003okx.2,uc003oky.2,uc003okz.2,uc010jvy.2,uc011dte.1,uc011dtf.1","FKBP5,LOC285847"
36822,0,0,0,0,0,0,0,0,NA,"uc032wux.1",NA
36823,0,0,0,0,0,0,0,0,"100847048","uc031son.1","MIR5690"
36824,0,1,0,0,0,0,0,0,"221481","uc003ola.4,uc003olb.2,uc032wuy.1","ARMC12"
36825,0,0,0,0,0,0,0,0,"389383","uc003olc.2,uc010jvz.2,uc032wuz.1,uc032wva.1","CLPSL2"
36826,0,0,0,0,0,0,0,0,"340204","uc003old.4","CLPSL1"
36827,0,0,0,0,0,0,0,0,"1208","uc003ole.2,uc003olf.2,uc021yyz.1","CLPS"
36828,4.78,8.46,0.99,8.23,10.06,9.19,13.04,20.12,"222662","uc003olg.1","LHFPL5"
36829,26,1,16,40.43,13,1,68.07,51,"6732","uc003olh.3,uc003oli.3,uc003olj.3,uc011dtg.2","SRPK1"
36830,0,0,0,0,0,0,0,0,NA,"uc032wvb.1",NA
36831,1.02,1.35,2.24,14.12,7.39,1.21,11.68,4.14,"116369","uc003olk.3,uc003oll.3,uc003olm.3,uc003oln.3,uc010jwa.3","SLC26A8"
36832,4,8,18,43,14,1,33.01,32.22,"1432","uc003olo.3,uc003olp.3,uc003olq.3,uc003olr.3,uc011dth.2,uc011dti.2","MAPK14"
36833,0,0,0,0,0,0,0,0,NA,"uc032wvc.1",NA
36834,21.14,22.75,38.96,97.46,21.33,9.5,89.87,22.97,"5603","uc003ols.4,uc003olt.4","MAPK13"
36835,1,0,0,0,0,0,5.79,1,NA,"uc003olu.3",NA
36836,0,0,0,0,0,0,0,0,NA,"uc032wvd.1",NA
36837,20,0,27,20.01,32.02,14,8.97,63.01,"27154","uc003olv.4,uc010jwb.3,uc010jwc.3,uc010jwd.3,uc011dtj.2,uc011dtk.2","BRPF3"
36838,5.36,0,0.85,9.38,2.39,0,5.52,0,"285848","uc003olw.1,uc010jwe.1,uc010jwf.2","PNPLA1"
36839,0,0,0,0,0,0,0,0,"389384","uc003oly.3","C6orf222"
36840,7,0,2,1.01,1,1,0,0,"51513","uc003olz.2,uc003oma.2,uc003omb.3,uc003omc.3,uc010jwh.3,uc010jwi.3,uc010jwj.3,uc011dtl.2","ETV7"
36841,0,0,0,0,1,0,0,0,"222659","uc003omd.3","PXT1"
36842,65.64,32.83,50.7,172.1,74.55,10.94,166.26,81.38,"222658","uc003ome.4,uc010jwk.4,uc011dtm.3,uc011dtn.3,uc011dto.3","KCTD20"
36843,114.98,13,26,282.42,82.08,10.99,65.76,382.42,"11329","uc003omg.3,uc003omh.3,uc003omi.3","STK38"
36844,0,0,0,0,0,0,0,0,NA,"uc032wvf.1",NA
36845,0,0,0,0,0,0,0,0,NA,"uc032wve.1",NA
36846,119.4,65.67,23,204.14,158.04,60.67,202.79,141.23,"6428","uc003omj.3,uc003omk.3,uc011dtp.1","SRSF3"
36847,0,0,0,0,0,0,0,0,"100500885","uc021yza.1","MIR3925"
36848,0,0,0,0,0,0,1.07,0,"101154753","uc032wvg.1","PANDAR"
36849,21.01,0,4.8,1,39,0,53.8,4,"1026","uc003omm.4,uc003omn.3,uc011dtq.2,uc021yzb.1,uc021yzc.1","CDKN1A"
36850,0,0,0,0,0,6,0,0,"401258","uc010jwm.2","RAB44"
36851,84,10,92.01,4,201.01,5,87.09,3,"57699","uc003omp.1,uc003omq.1,uc003omr.1,uc003oms.1,uc010jwn.1","CPNE5"
36852,0,0,0,0,0,0,0,0,NA,"uc003omt.1",NA
36853,3,0,3,4,6.49,0,0,13,"51645","uc003omu.2","PPIL1"
36854,37.5,16.95,15.85,86.13,20.03,19.11,39.87,48.68,"221477","uc003omv.3,uc003omw.3,uc003omx.3,uc011dtr.2","C6orf89"
36855,0,0,0,0,0,0,0,0,NA,"uc032wvh.1",NA
36856,0,0,0,0,0,0,0,0,NA,"uc032wvi.1",NA
36857,0,1,0,8,1,0,0,17.01,"221476","uc003omz.1,uc003ona.3,uc011dts.1,uc021yzd.1","PI16"
36858,1,2,2,34,11.02,0,21,0,"23787","uc003onc.2,uc003ond.2,uc003one.5,uc010jwo.2,uc011dtt.3","MTCH1"
36859,107.55,54.95,105.98,10.61,62.07,23,88.1,0,"221472","uc003onf.3,uc003ong.2,uc003oni.1,uc003onj.1,uc010jwp.1,uc011dtu.1,uc011dtv.1","FGD2"
36860,0,5,3,0,3.02,18.16,120.86,27.92,"5292","uc003onk.3","PIM1"
36861,0,0,0,17,0,0.84,3.98,196.71,"5292","uc011dtw.2","PIM1"
36862,5.72,6.19,4,20.76,2.98,2.07,0,1.14,"221468","uc010jws.4,uc032wvj.1","TMEM217"
36863,0,0,0,3.13,3.16,0,9.6,0,"221468","uc003onl.4,uc003onm.4,uc010jwr.4","TMEM217"
36864,16.28,24.81,19.19,22.5,68.87,38.85,33.38,44.86,"55633","uc003onn.3,uc003ono.1,uc003onp.3,uc010jwt.3","TBC1D22B"
36865,0,0,0,0,0,0,0,0,NA,"uc021yze.1",NA
36866,22.3,1,2.89,21.24,15.01,8.66,67.45,22.24,"9025","uc003onq.4,uc003onr.4,uc011dtx.2","RNF8"
36867,0,0,0,0,0,0,0,0,NA,"uc032wvk.1",NA
36868,49,58,1,55,64.61,56,58.99,64.34,"23070","uc003ons.3,uc010jwu.2","CMTR1"
36869,0,0,0,14,0,0,6,18,"154467","uc003ont.3","CCDC167"
36870,0,0,0,0,0,0,0,0,NA,"uc032wvl.1",NA
36871,0,0,0,0,0,0,0,0,"100616413","uc021yzf.2","MIR4462"
36872,1,4,8.99,4,33.87,0,2,2,"266727,NA","uc003onu.1,uc003onv.1,uc003onw.3","MDGA1,NA"
36873,23,2,10,42.14,19.01,19,5.75,4.99,"60685","uc003onx.3","ZFAND3"
36874,0,0,0,0,0,0,0,0,NA,"uc032wvm.1",NA
36875,51.75,7,32.18,116.51,44.05,2,1406.48,71.54,"114781","uc003ony.4,uc003ooa.4,uc010jwv.3,uc010jww.3,uc010jwx.3","BTBD9"
36876,0,0,0,0,0,0,0,0,NA,"uc003oob.1",NA
36877,0,0,0,0,0,0,0,0,NA,"uc021yzg.1",NA
36878,0,0,0,0,0,0,0,0,NA,"uc032wvn.1",NA
36879,2,8,4,30,32.01,3,43.01,20,"2739","uc003ooc.3","GLO1"
36880,39.08,2.07,1,7.34,8.69,0,1.04,0,"1769","uc003ooe.2,uc003oog.1,uc021yzh.1","DNAH8"
36881,0,0,0,0,1,0,1.08,2,"100131047","uc003oof.2","LOC100131047"
36882,0,0,0,0,0,0,0,0,NA,"uc032wvo.1",NA
36883,0,0,0,0,0,0,0,0,NA,"uc032wvp.1",NA
36884,0,0,0,0,0,0,0,0,"2740","uc003ooh.2,uc003ooi.2,uc003ooj.4","GLP1R"
36885,11.7,16,6.01,61.69,6.49,6.15,36.16,43.1,"55776","uc003ook.1,uc003oom.2","SAYSD1"
36886,0,0,0,0,0,0,0,0,NA,"uc032wvq.1",NA
36887,0,10,0,0,0,0,0,0,"8645","uc003oon.3","KCNK5"
36888,0,0,0,0,0,0,0,0,"89822","uc003ooo.3,uc003oop.3","KCNK17"
36889,0,0,0,0,0,0,0,0,"83795","uc003ooq.3,uc003oor.4,uc010jwy.3,uc011dtz.1","KCNK16"
36890,0,0,0,0,0,0,0,1,"221458","uc003oos.2,uc003oot.2,uc003oou.3,uc010jwz.1,uc010jxa.1,uc010jxb.1,uc011dua.1","KIF6"
36891,0,0,0,0,0,0,0,0,NA,"uc032wvr.1",NA
36892,0,0,0,0,0,0,0,0,"23500","uc003oow.3,uc003oox.3,uc003ooy.4,uc010jxc.3","DAAM2"
36893,0,0,0,0,0,3,0,0,NA,"uc003ooz.3",NA
36894,0,0,0,0,0,0,0,0,"4337","uc003opa.3,uc003opb.3,uc003opd.3,uc003ope.3","MOCS1"
36895,0,0,0,0,0,0,0,1,"401260","uc003opf.1","LINC00951"
36896,0,0,0,0,0,0,0,0,"732253,NA","uc003opg.2,uc010jxd.3","TDRG1,NA"
36897,0,0,0,0,0,0,0,0,"57497","uc003oph.1","LRFN2"
36898,0,0,0,0,0,0,0,0,NA,"uc021yzi.1",NA
36899,0,0,0,0,14,0,6,4.16,"222643","uc003opi.3,uc010jxe.1","UNC5CL"
36900,0,0,0,0,0,0,0,0,"222642","uc003opj.3,uc011dub.2","TSPO2"
36901,0,0,0,0,0,0,0,0,"222642","uc003opk.3","TSPO2"
36902,1,0,2.99,0,0,0,0,0,"10930","uc003opl.3,uc010jxf.3","APOBEC2"
36903,12.64,9,30.95,16.94,3,2,11,16.75,"221443","uc003opm.3,uc003opn.3,uc010jxg.3,uc010jxh.1","OARD1"
36904,0,51.69,10,97.6,38,13,33.95,23,"4800","uc003opo.3,uc003opp.3,uc003opq.3,uc031soo.1","NFYA"
36905,10.17,13.34,2.3,19.25,1.03,1.07,10.53,8.54,"221442","uc003ops.3,uc003opt.2,uc003opu.3,uc010jxi.1","ADCY10P1"
36906,2,0,0,5.01,0,0,0,0,"221442","uc010jxj.2","ADCY10P1"
36907,0,0,0,0,0,0,0,0,"340205","uc003opx.4,uc011duc.3,uc011dud.3","TREML1"
36908,0,0,0,0.5,0,0,0,0,"54209","uc003opy.3,uc003opz.3,uc010jxl.2","TREM2"
36909,12,9,17,2,0,8,12.8,0,"79865","uc010jxm.2","TREML2"
36910,0,0,0,0,0,0,0,0,"340206","uc003oqb.3","TREML3P"
36911,0,0,0,0,0,0,0,0,"285852","uc003oqc.3,uc003oqd.3","TREML4"
36912,0,0,0,0,0,0,0,0,"221438","uc003oqe.1","TREML5P"
36913,0,0,0,0,0,0,0,0,"54210","uc003oqf.2,uc003oqg.2,uc021yzj.1","TREM1"
36914,0,0,0,0,0,0,0,0,"9436","uc003oqh.2,uc003oqi.2,uc003oqj.2","NCR2"
36915,0,0,0,0,0,0,0,0,NA,"uc003oqk.3",NA
36916,24.2,34.06,6.74,58.23,42.63,19.61,20.68,19.21,"116113","uc003oql.3,uc003oqm.3,uc003oqn.3","FOXP4"
36917,0,0,0,0,0,0,0,0,"100616178","uc021yzk.2","MIR4641"
36918,0,0,0,0,0,0,0,0,NA,"uc032wvs.1",NA
36919,0,0,0,0,0,0,0,0,"4188","uc003oqq.4,uc010jxn.3","MDFI"
36920,6,54.33,26,8.91,16.01,17.45,3,2,"7942","uc003oqr.2,uc003oqs.1,uc003oqt.2,uc003oqu.2,uc003oqv.1,uc003oqw.1,uc003oqx.3,uc003oqz.1,uc010jxo.1,uc010jxp.1,uc010jxq.1,uc021yzl.1,uc031sop.1","TFEB"
36921,2,14,0,1,0,5.55,0,0,"7942","uc003oqy.1","TFEB"
36922,0,0,0,0,0,3,0,0,"5225","uc003ora.2,uc021yzm.1","PGC"
36923,0,2,0,1.61,0,0,34.06,1,"10817","uc003orc.2","FRS3"
36924,0,0,0,2.27,0,0,0,0,"29964","uc003ord.2,uc011duf.1","PRICKLE4"
36925,7,0,4,19.73,8,1,25.26,24,"100188893","uc003org.3,uc011dug.1","TOMM6"
36926,24.73,22.12,9.38,35.87,31.67,21.11,51.67,35.67,"25862","uc003orh.2,uc003ori.3","USP49"
36927,13.03,15,7,6,1,0,21.13,32.99,"9477","uc003orj.3,uc003ork.3,uc011duh.2,uc011dui.4,uc011duj.2","MED20"
36928,0,2,0,13.98,3.66,1,16,1,"705","uc003orl.3","BYSL"
36929,23.47,29,6,90.14,5,6.01,32.1,84.99,"896","uc003orm.4,uc003orn.4,uc003oro.4,uc003orp.4,uc011duk.3,uc011dul.2,uc011dum.2,uc032wvt.1","CCND3"
36930,0,0,0,0,0,0,0,0,NA,"uc032wvu.1",NA
36931,134.91,51.06,50.21,261.51,61.96,48.78,222.4,86.35,"129685","uc003orr.3,uc003ors.3,uc003ort.3,uc003oru.1,uc003orv.1,uc011dun.2","TAF8"
36932,0,0,0,0,0,0,0,0,NA,"uc032wvv.1",NA
36933,1.13,7.79,0,7.16,4,2.9,73.06,5.99,"647024","uc003orw.2","C6orf132"
36934,0,0,0,0,0,0,0,0,"2978","uc003orx.3,uc010jxt.3,uc011duo.4","GUCA1A"
36935,0.83,3.14,0,10.32,0,0,3.78,1.92,"2979","uc003orz.3","GUCA1B"
36936,47.25,13.01,14.92,29.7,10.71,16.03,49.53,12.08,"55173","uc003osa.4,uc011dup.2","MRPS10"
36937,106.02,4,9.02,220.36,183.61,4,29.88,194.84,"55809","uc003osb.2,uc003osc.2,uc003osd.2,uc003ose.2,uc010jxu.1,uc011duq.1","TRERF1"
36938,0,0,0,0,0,0,0,0,NA,"uc032wvw.1",NA
36939,0,0,0,0,0,0,0,0,NA,"uc032wvx.1",NA
36940,42.24,17.9,27.54,84.54,78.79,30.39,121.38,48.01,"23304","uc003osf.3,uc003osh.3,uc010jxv.1,uc011dur.2,uc011dus.2,uc011dut.2,uc011duu.2,uc021yzn.1","UBR2"
36941,0,0,2,0,0,0,2,7,"5961","uc003osk.3","PRPH2"
36942,0,0,0,0,0,0,0,0,NA,"uc011duv.2",NA
36943,1.99,1.06,1,0.98,2,0,0.11,1,"442211","uc021yzo.1","ATP6V0CP3"
36944,16,10,0,1.46,0,0,0.89,0,"6903","uc003osl.3","TBCC"
36945,79.73,83.81,46,74.88,88.51,31.09,145.49,28.86,"23506","uc003osm.1,uc003osn.1,uc003oso.1,uc003osp.1,uc011duw.1","GLTSCR1L"
36946,32.18,9.18,6,64.32,21.68,9.06,80.03,28.29,"285855","uc003osq.1,uc003osr.1,uc003oss.2,uc003ost.3,uc010jxw.1,uc011dux.1,uc011duy.1","RPL7L1"
36947,6.03,2.08,12.84,26.64,1.54,2.88,10.14,7,NA,"uc003osv.4",NA
36948,0,0,0,0,0,0,1,0,"441150","uc003osw.3","C6orf226"
36949,2.01,1.91,0,0.82,0,0,1.74,4.03,"171558","uc003osx.3,uc010jxx.1,uc010jxy.3,uc010jxz.3,uc011duz.1,uc021yzp.1","PTCRA"
36950,61,97.01,45.12,39.85,132.41,31.91,595.22,83.01,"10695","uc003osy.2,uc003ota.4,uc003otb.4","CNPY3"
36951,0,0,0,4.01,0,0,0,0,"27232","uc003otd.3","GNMT"
36952,4.65,2.37,2.62,18.1,2,4.24,12.2,7.93,NA,"uc003ote.1",NA
36953,0,0,8,14,6,0,0,4,"5190","uc003otf.3,uc010jya.3","PEX6"
36954,14.15,12.73,5,20.31,3,6,49.54,5.92,"4201","uc003otk.3,uc010jyc.1","MEA1"
36955,9,3,9.99,185.35,2,3,22,14,"5528","uc003oth.4,uc003oti.4,uc003otj.4,uc010jyd.4,uc011dva.3,uc032wvy.1","PPP2R5D"
36956,24,13,2,26.31,18,1,19.99,2,"116138","uc003otl.3,uc003otm.3,uc003otn.3,uc003oto.3","KLHDC3"
36957,0,0.7,0,1,2,0,1,0,"88745","uc003otp.1","RRP36"
36958,17,24,13.01,57.69,27.01,30.3,23.09,35.76,"9820","uc003otq.3,uc010jyg.3,uc011dvb.2","CUL7"
36959,11.61,8,2.56,13.96,0,1,1,4,"51069","uc003ots.1,uc003ott.4,uc010jyi.3,uc011dvc.2","MRPL2"
36960,5,24.05,0,11,11,1,1,12,"89953","uc003otr.2,uc003otu.3,uc003otv.2,uc003otw.2,uc003otx.2,uc003oty.2,uc011dvd.2","KLC4"
36961,4.93,10.05,1.98,21.68,0.84,0.33,10.57,2.55,"5754,NA","uc003oua.4,uc003oub.2,uc003ouc.2,uc003oud.2,uc003oue.2,uc003ouf.2,uc003oug.2,uc010jyj.2,uc011dve.2,uc032wvz.1","PTK7,NA"
36962,0,4,0,22,11.23,1,36.15,12.45,"6722","uc003oui.3,uc011dvf.2","SRF"
36963,52,73,59.99,296.46,79,15.72,121.15,131.45,"23113","uc003ouj.1,uc003ouk.3,uc003oul.3,uc003oum.1,uc003oun.3,uc010jyk.3","CUL9"
36964,0,8,1,71,2,2,17,1,"10591","uc003ouo.3,uc003oup.3","DNPH1"
36965,0,0,0,0,0,1,0.99,0,"84630","uc003ouq.1,uc011dvg.1,uc021yzs.1","TTBK1"
36966,0,0,0,0,0,0,0,0,"10864","uc003ous.3,uc003out.3,uc010jyl.1","SLC22A7"
36967,0,0,1,0,0,0,0,0,"401262","uc003ouu.1,uc010jyn.2","CRIP3"
36968,25.01,30.01,23.47,79.98,5,39,139.75,91.98,"24149","uc003ouw.3,uc003oux.3","ZNF318"
36969,28,31,27.73,158.64,10.55,14,50.54,28.47,"89845","uc003ouy.1,uc003ouz.1,uc010jyo.1","ABCC10"
36970,0,0,0,0,0,0,0,0,"102466746","uc032wwa.1","MIR6780B"
36971,0,3,1.04,4.87,3.13,1.01,4.2,20.98,"65989","uc003ova.4,uc003ovb.4,uc032wwb.1,uc032wwc.1","DLK2"
36972,19.63,33.45,90.09,105.9,48.21,12.39,159.51,150.13,"93643","uc003ovc.2,uc003ovd.2,uc003ove.2,uc003ovf.2,uc003ovg.2,uc003ovi.2,uc010jyp.2,uc010jyq.2,uc011dvh.1,uc011dvi.1,uc011dvj.4","TJAP1"
36973,0,0,0,0,0,0,0,0,"221424","uc003ovj.2,uc003ovk.2,uc031soq.1","LRRC73"
36974,9,16,17,51.59,10,6,27.11,12,"25844","uc003ovl.2,uc011dvk.2","YIPF3"
36975,13,13.57,0,4,5,11,67.1,15.24,"9533","uc003ovn.3,uc003ovo.2","POLR1C"
36976,11,19.99,49.86,138.98,39,22,62.71,79,"57510","uc003ovp.3","XPO5"
36977,95.8,105.86,63.71,272.95,111.27,81.56,425.65,99.09,"5429","uc003ovq.4,uc003ovr.5,uc010jyu.2,uc011dvl.1","POLH"
36978,0,0,0,0,0,0,0,0,NA,"uc032wwd.1",NA
36979,2,14.02,37,45,21.01,32,2.99,31,"54676","uc003ovs.4,uc010jyv.3","GTPBP2"
36980,0,0,9,0,9,2,2.02,13.69,"9587","uc003ovu.3,uc003ovv.3","MAD2L1BP"
36981,0,0,0,0,0,0,0,0,"221421","uc003ovw.2,uc003ovx.2","RSPH9"
36982,0,0,0,0,0,0,0,0,NA,"uc032wwe.1",NA
36983,49,15.61,19,21.78,11,21.66,18,103.9,"55168","uc003ovy.2,uc003ovz.2,uc003owa.2,uc010jyw.3","MRPS18A"
36984,0,0,0,0,2,0,48.84,0,"7422,NA","uc003owb.3,uc003owd.4,uc003owe.4,uc003owf.4,uc003owg.4,uc003owh.4,uc003owi.4,uc003owj.4,uc010jyx.4,uc021yzu.1,uc021yzv.1,uc032wwf.1","VEGFA,NA"
36985,0,0,0,0,0,0,0,0,NA,"uc003owl.1",NA
36986,0,0,0,0,0,0,0,0,"100132354","uc011dvm.2","LINC01512"
36987,0,0,1.04,0,0,0.44,0.94,0.21,NA,"uc003owm.1",NA
36988,0,0,0,0,0,0,0,0,"221416","uc003own.3,uc003owo.3","C6orf223"
36989,0,0,6,2,7,0,1.95,0,"64928","uc003owp.3","MRPL14"
36990,7,1,0,67,5.94,1,54.92,22.15,"55362","uc003owq.1,uc003owr.3,uc003ows.3,uc010jyy.1,uc010jyz.3","TMEM63B"
36991,0,0,0,0,0,0,0,0,"11131","uc003owt.1,uc011dvn.2","CAPN11"
36992,0,3,1,29,0,0,0,1,"2030","uc003owu.1,uc003owv.1,uc003oww.1,uc003owx.2,uc003owy.2,uc003owz.1,uc011dvp.1,uc011dvq.2,uc021yzw.1,uc021yzx.1","SLC29A1"
36993,472.21,69.91,69.15,92.03,170.05,31.46,258.07,72.16,"3326","uc003oxa.2,uc003oxb.2,uc003oxc.2,uc011dvr.2,uc011dvs.2,uc031sor.1","HSP90AB1"
36994,1,0,1,0,1.03,16,5,4,"347734,100616124","uc003oxd.4,uc011dvt.3,uc011dvu.3,uc021yzy.1,uc032wwg.1,uc032wwh.1,uc032wwi.1,uc032wwj.1,uc032wwk.1,uc032wwl.1","SLC35B2,MIR4647"
36995,0,0,0,0,0,5.97,0,0,"4794","uc003oxe.1","NFKBIE"
36996,1.11,1,0,1.01,0,0,0,0,"441151,221409","uc003oxf.2,uc003oxg.3,uc003oxh.2","TMEM151B,SPATS1"
36997,0,0,0,0,0,0,0,0,"202500","uc003oxi.2","TCTE1"
36998,24.51,42.56,3.43,49.88,2.06,8.35,54.76,23.66,"57505","uc010jza.1","AARS2"
36999,0,0,0,0,0,0,0,0,"221409","uc003oxk.3,uc010jzb.3,uc021yzz.1","SPATS1"
37000,103.65,11.51,8.43,47.93,21.68,30.23,8651.91,59.35,"988","uc003oxl.3","CDC5L"
37001,0,0,0,0,0,0,0,0,"100616352","uc021zaa.1","MIR4642"
37002,0,0,0,0,0,0,0,0,NA,"uc032wwm.1",NA
37003,13.7,8.58,6.27,33.45,8.7,27.46,63.32,16.4,NA,"uc003oxm.3",NA
37004,6,6,9,62,22,7.01,36.01,43.23,"8464","uc003oxn.2,uc003oxo.4,uc003oxp.4,uc011dvv.3,uc011dvw.2","SUPT3H"
37005,0,0,0,0,0,0,0,0,NA,"uc032wwn.1",NA
37006,0,0,0,0,0,0,0,0,NA,"uc032wwo.1",NA
37007,0,0,0,0,0,0,0,0,NA,"uc032wwp.1",NA
37008,0,0,0,0,0,0,0,0,NA,"uc032wwq.1",NA
37009,0,0,0,0,0,0,0,0,NA,"uc032wwr.1",NA
37010,0,0,0,0,0,0,0,0,"693171","uc021zab.1","MIR586"
37011,0,0,0,0,0,0,0,0,NA,"uc032wws.1",NA
37012,0,1,19.56,21.97,1,1,166.16,41.13,"860","uc003oxs.2,uc003oxt.4,uc011dvx.2,uc011dvy.2,uc032wwt.1,uc032wwu.1","RUNX2"
37013,0,0,0,0,0,0,0,0,NA,"uc032wwv.1",NA
37014,0,0,0,0,0,0,0,0,NA,"uc032www.1",NA
37015,1,0,2,20,1,0,0,20,"53405","uc003oxu.4,uc003oxv.3,uc003oxw.3,uc003oxx.4,uc031sos.1,uc031sot.1","CLIC5"
37016,0,0,0,0,0,0,0,0,NA,"uc021zac.1",NA
37017,0,0,0,0,0,0,0,0,NA,"uc032wwx.1",NA
37018,6,0,8,12,18,1,6,18,"22875","uc003oxy.3","ENPP4"
37019,0,0,0,10,0,0,0,0,"59084","uc003oxz.1,uc003oya.1,uc010jzc.1,uc011dvz.1","ENPP5"
37020,0,0,0,0,0,0,0,0,NA,"uc021zad.1",NA
37021,0,0,0,0,0,0,0,0,"10231","uc003oyb.2,uc003oyc.2,uc003oyd.2","RCAN2"
37022,14.4,19.28,2.09,94.75,19.82,5.53,57.67,24.66,NA,"uc003oye.3",NA
37023,0,0,0,0,0,0,0,0,"51302","uc003oyf.2,uc010jzd.2,uc011dwa.2","CYP39A1"
37024,0,0,0,0,0,0,0,0,"9481","uc003oyg.3,uc003oyh.3,uc003oyi.3,uc011dwb.2,uc011dwc.2","SLC25A27"
37025,0,0,0,0,0,0,0,0,"221400","uc003oyj.3,uc010jze.3","TDRD6"
37026,0,2,1.72,2,1,0,3.95,0.99,"7941","uc010jzf.3,uc011dwd.1,uc011dwe.1,uc021zae.1","PLA2G7"
37027,0,0,0,0,0,0,0,0,"100287718","uc011dwf.2","ANKRD66"
37028,0,0,0,0,0,0,0,0,"4224","uc010jzh.1,uc011dwg.1,uc011dwh.1,uc011dwi.1","MEP1A"
37029,0,0,0,0,0,0,0,0,NA,"uc032wwy.1",NA
37030,1,0,0,1,0,0,1.6,0,"221395","uc003oyo.4,uc003oyp.4,uc003oyq.4,uc003oyr.2,uc010jzi.1,uc011dwj.2,uc011dwk.2","GPR116"
37031,0,0,0,3.25,1,0,0,0,"101926962","uc003oys.3","LOC101926962"
37032,13.95,6.74,11.36,58.12,15.32,13.36,62.62,27.58,"266977","uc003oyt.3,uc003oyu.1,uc011dwl.2","GPR110"
37033,1,0,25.43,1,0.52,0.95,5.62,0,"27242","uc003oyv.4","TNFRSF21"
37034,0,0,0,0,0,0,0,0,NA,"uc032wwz.1",NA
37035,12,6,2.14,17.03,0,7,10.6,0,"23607","uc003oyw.3","CD2AP"
37036,0,0,0,0,0,0,0,0,NA,"uc032wxa.1",NA
37037,0,0,0,0,0,0,0,0,NA,"uc032wxb.1",NA
37038,3,5,2.89,5.17,5.12,2,10.52,7.92,"222611","uc003oyy.3,uc010jzj.1","GPR111"
37039,0,0,0,0,0,0,0,0,"221393","uc003oyz.1,uc003oza.1,uc003ozb.2","GPR115"
37040,0,0,0,0,0,0,0,0,NA,"uc021zaf.1",NA
37041,0,0,0,0,0,0,0,0,"221391","uc003ozc.3,uc003ozd.3","OPN5"
37042,0,0,0,0,0,0,0,0,NA,"uc021zag.1",NA
37043,18.14,10.76,2.64,50.64,19.99,18.75,25,20.84,"442213","uc003ozf.2,uc011dwm.2,uc011dwn.2","PTCHD4"
37044,0,0,0,0,0,0,0,0,NA,"uc032wxc.1",NA
37045,0,0,0,0,0,0,0,0,NA,"uc032wxd.1",NA
37046,0,0,0,0,0,0,0,0,NA,"uc032wxe.1",NA
37047,0,0,0,0,0,0,0,0,NA,"uc032wxf.1",NA
37048,0,0,0,0,0,0,0,0,NA,"uc032wxg.1",NA
