"gene_id","235-1_M_265","235-1_N_257","235-1_P_273","235-1_T_281","235_M_217","235_N_209","235_P_225","235_T_233","entrez_id","transcript_id","gene_symbol"
3840,0,0.51,0,0,0.59,0,0,0,"56776","uc001hyr.3,uc010pyd.2,uc010pye.2,uc010pyf.1,uc010pyg.2","FMN2"
3841,0,0,0,0,0,0,0,0,NA,"uc031vte.1",NA
3842,0,0,0,0,0,0,0,0,NA,"uc031vtf.1",NA
3843,0,0,0,0,0,0,0,0.64,"64388","uc001hys.3","GREM2"
3844,0,0,0,0,0,0,0,0,NA,"uc031vtg.1",NA
3845,0,0,0,0,0,0,0,0,"6000","uc001hyt.3,uc001hyu.3,uc001hyv.3,uc001hyw.3,uc009xgn.2,uc010pyh.2,uc010pyi.2,uc010pyj.2","RGS7"
3846,0,0,0,0,0,0,0,0,"100422856","uc021plg.1","MIR3123"
3847,0,0,0,0,0,0,0,0,NA,"uc031vth.1",NA
3848,0,0,0,0,0,0,0,0,NA,"uc031vti.1",NA
3849,0,0,0,0,0,0,0,0,NA,"uc031vtj.1",NA
3850,0,0,0,0,0,0,0,0,NA,"uc031vtk.1",NA
3851,11.62,5.58,4.67,0.57,0,0,1.55,3.86,"2271","uc001hyx.3","FH"
3852,0,0,0,0,0,0,0,0,NA,"uc031vtl.1",NA
3853,22.56,39.27,11.65,1.43,3.5,25.17,75.71,1.93,"8564","uc001hyy.3,uc009xgo.2,uc009xgp.3","KMO"
3854,3.33,0,0,0,1.71,0,5.4,4.22,"23596","uc001hza.3,uc001hzb.4,uc001hzc.3","OPN3"
3855,0,0,0,0,0,0,0,0,NA,"uc031vtm.1",NA
3856,0.97,8.07,5.22,2.77,5.88,4.35,2.88,1.39,"1122","uc001hzd.3","CHML"
3857,0,0,0,0,0,0,0,0,"128025","uc001hzg.2,uc021plh.1,uc021pli.1","WDR64"
3858,0,0,5.18,0,0,0,0,0,"9156","uc001hzh.3,uc009xgq.3,uc021plj.1,uc021plk.1","EXO1"
3859,0,0,0,0,0,0,0,0,NA,"uc031vtn.1",NA
3860,3.71,18.99,9.6,16.16,0,10.75,16.8,5.33,"440738","uc001hzk.2","MAP1LC3C"
3861,0,0,0,0,0,0,0,0,"200150","uc001hzl.4,uc001hzm.4,uc001hzn.2,uc001hzo.2","PLD5"
3862,0,0,0,0,0,0,0,0,NA,"uc031vto.1",NA
3863,0,0,0,0,0,0,0,0,NA,"uc031vtp.1",NA
3864,0,0,0,0,0,0,0,0,NA,"uc031vtq.1",NA
3865,0,0,0,0,0,0,0,0,NA,"uc031vtr.1",NA
3866,0,0,0,0,0,0,0,0,NA,"uc021plm.1",NA
3867,0,0,0,0,0,0,0,0,NA,"uc021pln.1",NA
3868,7.23,19.93,0,17.86,21.87,0,9.6,13.51,"731275","uc001hzq.2","LINC01347"
3869,4.71,3.81,6.46,2.26,17.28,18.73,5.2,10.73,"9859","uc001hzr.3,uc001hzv.1,uc031vts.1,uc031vtt.1,uc031vtu.1","CEP170"
3870,0,0,0,0,0,0,0,0,NA,"uc021plr.1",NA
3871,23.55,18.94,4.57,50.53,28.8,14.64,22.21,25.84,"10806","uc001hzw.3,uc001hzx.3,uc001hzy.1,uc010pyk.2,uc010pyl.2","SDCCAG8"
3872,0,0,0,0,0,0,0,0,"100616343","uc021plt.1","MIR4677"
3873,3.85,12.63,4.73,4.39,3.19,6.12,2.13,11.32,"10000","uc001hzz.1,uc001iab.2,uc021plu.1","AKT3"
3874,0,0,0,0,0,0,0,0,NA,"uc021plv.1",NA
3875,1.1,0,0,0,0,0,0,0,"339529","uc001iac.4","LOC339529"
3876,10.16,6.8,1.9,15.42,4.39,16.29,3.95,5.35,"10472,NA","uc001iad.5,uc001iae.4,uc001iaf.1,uc031psv.1","ZBTB18,NA"
3877,0,0,0,0,0,0,0,0,NA,"uc031vtv.1",NA
3878,0,0,0,0,0,10.52,66.33,0,"200159","uc001iah.4,uc001iai.4,uc031psw.1","C1orf100"
3879,0,0,0,0,0,0,0,0,NA,"uc031vtw.1",NA
3880,8.75,0.72,7.02,17.25,34.72,3.46,11.24,25.43,"159","uc001iaj.3,uc009xgr.2","ADSS"
3881,0,0,0,0,0,0,0,0,NA,"uc031vtx.1",NA
3882,0.84,0,0,0.91,2.01,0,0,2.92,"257044","uc001iak.1,uc001ial.3,uc001iam.3,uc010pym.2,uc010pyn.2","C1orf101"
3883,0,0,0,0,0,0,0,0,NA,"uc031vty.1",NA
3884,17.01,7.76,12.65,17.8,10.85,6.93,13.29,15.5,"51029,NA","uc001iao.3,uc001iap.3,uc001iaq.1","DESI2,NA"
3885,0,0,0,0,0,0,0,0,NA,"uc031vtz.1",NA
3886,42.43,7.58,38.9,2.1,4.41,0.93,8.72,29.1,"116228","uc001iar.4,uc001ias.4,uc001iat.4","COX20"
3887,16.11,0.9,3.07,6,6.07,2.32,1.79,10.02,"284702","uc001iav.3","HNRNPU-AS1"
3888,43.05,7.73,19.46,18.97,18.18,10.19,14.21,6.66,"3192","uc001iay.1,uc001iaz.1,uc001iba.1","HNRNPU"
3889,6.14,12.95,12.69,15.83,22.26,15.77,11.74,4.09,"84288","uc001ibc.2,uc001ibd.2,uc001ibe.2,uc010pyo.1,uc010pyp.1","EFCAB2"
3890,0,0,0,0,0,0,0,0,NA,"uc031vua.1",NA
3891,0,0,0,0,0,0,0,0,NA,"uc031vub.1",NA
3892,0,0,0,0,0,0,0,0,"55083","uc001ibf.1,uc001ibg.1,uc001ibh.1,uc010pyq.1,uc010pyr.2","KIF26B"
3893,0,0,0,0,0,0,0,0,NA,"uc021plw.1",NA
3894,15.56,44.14,23.46,24.01,5.89,6.24,13.5,33.53,"64754","uc001ibj.3,uc001ibk.3,uc001ibl.3","SMYD3"
3895,0,0,0,0,0,0,0,0,NA,"uc031vuc.1",NA
3896,0,0,0,0,0,0,0,0,NA,"uc031vud.1",NA
3897,0,0,0,0,0,0,0,0,NA,"uc031vue.1",NA
3898,0,0,0,0,0,0,0,0,NA,"uc031vuf.1",NA
3899,0,0,0,0,0,0,0,0,NA,"uc031vug.1",NA
3900,0,0,0,0,0,0,0,0,"255654","uc021plx.1","LOC255654"
3901,11.26,0,20.97,11.1,5.2,0,0,8.24,"64216","uc001ibn.3,uc010pys.1","TFB2M"
3902,17.34,12,1.1,16.1,4.72,7.04,7.59,13.4,"163882","uc001ibo.4,uc001ibp.3","CNST"
3903,0,0,0,0,0,0,0,0,NA,"uc031vuh.1",NA
3904,0,0,0,0,0,0,0,10.72,"51097","uc001ibr.3","SCCPDH"
3905,0,0,0,0,0,0,0,0,"149134","uc001ibs.1,uc010pyt.1","LINC01341"
3906,3.12,4.11,0.73,13.18,3.58,5.68,2.28,0.72,"25909","uc001ibv.3,uc001ibw.1,uc009xgs.2","AHCTF1"
3907,18.32,38.96,16.56,28.55,96.73,15.06,24.88,24.57,"57116,100533111","uc001ibx.3,uc001iby.3,uc001ica.3,uc001icb.2,uc001icc.3,uc009xgt.2,uc009xgu.3","ZNF695,ZNF670-ZNF695"
3908,3.49,0,0.5,1.43,0,1.12,0.3,3.85,"93474","uc001icd.2,uc021plz.1","ZNF670"
3909,0,0,0,0,0,0,0,0,NA,"uc031vui.1",NA
3910,27.81,24.5,3.47,6.64,19.18,8.8,8.65,16.02,"79862","uc001ice.2,uc001icf.2","ZNF669"
3911,5.33,8.65,8.07,6.95,5.91,12.59,7.14,9.07,"388759","uc001icg.1","C1orf229"
3912,10.45,4.23,7.6,19.64,18.01,44.87,15.92,30.51,"7678","uc001ich.3,uc001ici.3,uc001icj.1,uc001ick.3","ZNF124"
3913,0,0,0,0,0,0,0,0,"100500849","uc021pma.1","MIR3916"
3914,0,0,0,0,0,0,0,0,NA,"uc031vuj.1",NA
3915,0,0,0,0,0,0,0,0,NA,"uc031vuk.1",NA
3916,0,0,0,0,0,0,0,0,NA,"uc010pyu.2",NA
3917,2.78,17.79,4.13,5.51,4.65,0,2.6,3.05,"84838","uc001ico.3,uc001icq.1,uc009xgv.3,uc010pyv.1","ZNF496"
3918,0,4.01,0,3.61,1.54,0,0.76,0.39,"114548","uc001icr.3,uc001ics.3,uc001ict.1,uc001icu.3,uc001icv.3,uc001icw.3,uc010pyw.2","NLRP3"
3919,0,0,0,0,0,0,0,0,"127623","uc010pyx.2","OR2B11"
3920,0,0,0,0,0,0,0,0,"441932","uc001icz.2","OR2W5"
3921,1.44,2.17,0.28,1.67,1.15,3.34,4.16,2.08,"148823,NA","uc001ida.5,uc001idb.5,uc001idc.3,uc001idf.4,uc009xgw.4,uc009xgx.4,uc031vul.1,uc031vum.1","GCSAML,NA"
3922,0,0,0,0,0,0,0,0,NA,"uc031vun.1",NA
3923,0,0,0,1.12,1.25,0,0.37,0,"148824,81472","uc001idd.3,uc009xgy.3","GCSAML-AS1,OR2C3"
3924,0,0,0,0,0,0,0,0,"81470","uc010pyy.2","OR2G2"
3925,0,0,0,0,0,0,0,0,"81469","uc010pyz.2","OR2G3"
3926,0,0,0,0,0,0,0,0,"441933","uc001idi.1","OR13G1"
3927,0,0,0,0,0,0,0,0,"343169","uc001idj.1","OR6F1"
3928,0,0,0,0,0,0,0,0,"26188","uc010pza.2","OR1C1"
3929,0,0,0,0,0,0,0,0,NA,"uc031vuo.1",NA
3930,0,0,0,0,0,0,0,0,"284532","uc001idm.1","OR14A16"
3931,0,0,0,0,0,0,0,0,"391189","uc001idn.1","OR11L1"
3932,16.5,6.06,2.61,16.1,7.6,7.81,6.79,11.77,"25893","uc001ido.3","TRIM58"
3933,0,0,0,0,0,0,0,0,"25893,343171","uc001idp.1,uc010pzb.2","TRIM58,OR2W3"
3934,0,0,0,0,0,0,0,0,NA,"uc031vup.1",NA
3935,0,0,0,0,0,0,0,0,"343172","uc010pzc.2","OR2T8"
3936,0,0,0,0,0,0,6.84,0,"284521","uc001ids.3","OR2L13"
3937,0,0,0,0,0,0,0,0,"391190","uc001idt.1","OR2L8"
3938,0,0,0,0,0,0,0,0,"391191","uc010pzd.2","OR2AK2"
3939,0,0,0,0,0,0,0,0,"26247","uc001idv.1","OR2L1P"
3940,0,0,7.12,1.3,0,0,0,0,"81466","uc031psy.1","OR2L5"
3941,0,0,0,5.14,0,0,3.97,0,"26246","uc001idw.3","OR2L2"
3942,0,0,0,0,0,0,0,0,"391192","uc001idx.1","OR2L3"
3943,0,0,0,0,0,0,0,0,"388762","uc001idy.1","OR2M1P"
3944,0,0,0,0,0,0,0,0,"127059","uc010pze.2","OR2M5"
3945,0,0,0,0,0,0,0,0,"391194","uc010pzf.2","OR2M2"
3946,0,0,0,0,0,0,0,0,"127062","uc010pzg.2","OR2M3"
3947,0,0,0,0,0,0,0,0,NA,"uc031vuq.1",NA
3948,0,0,0,0,0,0,0,0,NA,"uc031vur.1",NA
3949,0,0,0,0,0,0,0,0,"26245","uc010pzh.2","OR2M4"
3950,0,0,0,0,0,0,0,0,"391195","uc010pzi.2","OR2T33"
3951,0,0,0,0,0,0,0,0,"127064","uc010pzj.2","OR2T12"
3952,0,0,0,0,0,0,0,0,"391196","uc010pzk.2","OR2M7"
3953,0,0,0,0,0,0,0,0,"127066","uc010pzl.2","OR14C36"
3954,0,0,0,0,0,0,0,0,"127074","uc001ieh.1","OR2T4"
3955,0,0,0,0,0,0,0,0,"254879","uc001iei.1","OR2T6"
3956,0,0,0,0,0,0,0,0,"26696","uc010pzm.2","OR2T1"
3957,0,0,0,0,0,0,0,0,"401992","uc001iek.1","OR2T2"
3958,0,0,0,0,0,0,0,0,"343173","uc001iel.1","OR2T3"
3959,0,0,0,0,0,0,0,0,"401993","uc001iem.1","OR2T5"
3960,0,0,0,0,0,0,0,0,"391211","uc001ien.1","OR2G6"
3961,0,0,0,0,0,0,0,0,"343563","uc001ieo.2","OR2T29"
3962,0,0,0,0,0,0,0,0,"127068","uc001iep.1","OR2T34"
3963,0,0,0,0,0,0,0,0,"127069","uc010pzn.2","OR2T10"
3964,0,0,0,0,0,0,0,0,"127077","uc001ier.1","OR2T11"
3965,0,0,0,0,0,0,0,0,"403244","uc001ies.1","OR2T35"
3966,0,0,0,0,0,0,0,0,"403239","uc010pzo.2","OR2T27"
3967,0,0,0,0,0,0,0,0,NA,"uc031vus.1",NA
3968,0,0,0,0,0,0,0,0,"401994","uc001ieu.1","OR14I1"
3969,0,0,0,0,0,0,0,0,NA,"uc031vuu.1",NA
3970,0,0,0,2.63,0,0,1.16,0,"646627","uc031vut.1,uc031vuv.1","LYPD8"
3971,4.12,9.97,0,21.6,0.7,5.7,5.08,7.58,"80851","uc001iev.1,uc001iew.1,uc010pzp.1","SH3BP5L"
3972,0,0,0,0,0,0,0,0,"100422879","uc021pmd.1","MIR3124"
3973,0,0,0,0,0,0,0,0,NA,"uc031vuw.1",NA
3974,1.28,25.53,5.84,11.26,0.77,0,0.91,5.33,"79894,NA","uc001iex.3,uc021pme.2","ZNF672,NA"
3975,12.79,4.69,0,15.35,3.91,2.06,3.06,1.14,"55657","uc001iez.2,uc001ifb.2,uc001ifc.2,uc001iff.2,uc010pzr.2","ZNF692"
3976,0,0,0,0,0,0,0,0,NA,"uc021pmf.1",NA
3977,0,0,0,0,0,0,0,0,NA,"uc021pmg.2",NA
3978,5.96,1.52,0,6.26,31.32,7.14,19.26,11.62,"267002","uc001ifg.3,uc001ifh.3,uc009xhd.3","PGBD2"
3979,0,0,1.99,0,0,1.72,0.52,0,"347688","uc001ifi.2","TUBB8"
3980,3.4,10.38,6.26,15.58,0.63,6.03,4.29,4.75,"10771","uc001ifk.3,uc001ifm.3,uc001ifn.3,uc009xhg.3,uc009xhh.3,uc010pzu.2,uc010pzv.2,uc010pzw.2,uc010pzx.2,uc010pzy.2","ZMYND11"
3981,1.64,1.97,18.85,1.03,2.27,0,5.43,0.66,"22982","uc001ifp.3,uc009xhi.1,uc009xhj.1,uc010pzz.1","DIP2C"
3982,0,0,0,0,0,0,0,0,"102465753","uc021pmi.2","MIR7641-2"
3983,0,0,0,0,0,0,8.42,10.27,"22982","uc009xhk.1","DIP2C"
3984,0,0,0,0,0,0,0,0,"100847086","uc010qaa.2","MIR5699"
3985,0,0,0,0,0,0,0,0,"414235","uc001ifr.3,uc010qab.2","PRR26"
3986,7.9,1.56,3.08,2.96,6.01,4.82,1.19,3.83,"23185","uc031ptb.1","LARP4B"
3987,0,0,0,0,0,0,0,0,NA,"uc009xhl.3",NA
3988,3.14,0.84,7.86,6.04,5.61,3.13,3.09,11.98,"23560","uc001ift.3,uc010qad.2,uc010qae.2,uc031vux.1","GTPBP4"
3989,0,0,0,0,0,0,0,1.11,"91734","uc001ifv.1","IDI2"
3990,0,0,0,0,0,0,0,0,"55853","uc001ifw.3,uc001ifx.5,uc001ify.3,uc010qaf.1","IDI2-AS1"
3991,6.36,2.88,18.73,0,6.53,8.09,1.3,3.49,"3422","uc001ifz.3,uc001iga.3,uc001igb.3,uc001igc.3","IDI1"
3992,7.94,10.74,18.13,16.48,10.66,16.32,14.31,27.82,"NA,22884","uc001igd.5,uc001ige.3,uc001igf.1,uc001igg.1,uc009xhm.1,uc009xhn.1,uc031ptc.1","NA,WDR37"
3993,3.29,1.55,1.09,5.17,2.97,0,3.88,5.23,NA,"uc001igh.3",NA
3994,0,0,0,0,0,0,0,0,NA,"uc031vuy.1",NA
3995,0,0,0,0,0,0,0,0,"399706","uc010qag.1","LINC00200"
3996,0,1.4,0.82,4.53,1.28,0.71,0.5,4.75,"105","uc001igj.2,uc001igl.4,uc001igm.4,uc009xhq.3","ADARB2"
3997,7.99,0,0,2.17,0,0,0,0,"642394","uc001ign.3","ADARB2-AS1"
3998,3.1,2.89,0,5.12,0,0,1.41,3.86,"282980","uc001igo.3","LINC00700"
3999,0,0,0,0,0,0,0,0,"102465944","uc031vuz.1","MIR6072"
4000,0,0,0,0,0.42,0,0.32,0,"399708","uc021pmj.1","LINC00701"
4001,0,0,0,0,0,0,0,0,NA,"uc031vva.1",NA
4002,0,0,0,0,0,0,0,0,NA,"uc031vvb.1",NA
4003,0,0,0,0,0,0,0,0,NA,"uc031vvc.1",NA
4004,21.4,1.83,0.8,5.16,11.9,0,4.09,10.28,"5214","uc001igp.3,uc001igq.3,uc009xhr.3,uc009xhs.1,uc009xht.3,uc009xhu.3","PFKP"
4005,0,0,0,0,0,0,0,0,NA,"uc031vvd.1",NA
4006,27.18,10.18,16.49,21.62,17.88,47.11,8.06,41.54,"10531","uc001igr.2,uc001igt.2,uc001igu.1,uc009xhv.2,uc010qah.2,uc010qai.2","PITRM1"
4007,0,0,0,0.25,0,0.58,0,2.65,"100507034","uc001igv.2","PITRM1-AS1"
4008,0,8.15,0,0,6.93,41.82,19.12,16.15,NA,"uc001igx.1",NA
4009,0,0,0,0,0,0,0,0,NA,"uc031vve.1",NA
4010,0,0,0,1.28,2.71,0,6.35,3.46,NA,"uc001igy.1",NA
4011,0,0,0,0,0,0,0,0,NA,"uc031vvf.1",NA
4012,35.21,31.47,11.73,21.89,22.72,52.98,11.83,62.97,"1316","uc001iha.3,uc001ihb.2,uc010qaj.2,uc010qak.2,uc010qal.2","KLF6"
4013,0,0,0,0,0,0,192.32,0,NA,"uc031vvg.1",NA
4014,0,0,0,0,0,0,0,0,NA,"uc031vvh.1",NA
4015,0,0,0,0,0,0,0,0,"102464829","uc031vvi.1","MIR6078"
4016,0.84,0,0,0,0,0,2.03,0,NA,"uc001ihc.1",NA
4017,0,0,0,0,0,0,0,0,NA,"uc031vvj.1",NA
4018,0,0,0,0,0,0,0,0,"100652988","uc031vvk.1","LINC00702"
4019,0.86,5.42,2.51,7.6,1.02,4.04,4.06,6,"100507059","uc001ihd.1,uc031vvl.1,uc031vvm.1","LINC00703"
4020,0,0,0,0,0,0,0,0,NA,"uc021pmk.1",NA
4021,0,0,0,0,0,0,1.12,0,"100216001","uc001ihe.4,uc001ihf.4","LINC00704"
4022,0,0,0,0,0,0,0,0,"338588","uc001ihg.3","LINC00705"
4023,0,0,0,12.55,0,0,0,26.15,"83592","uc001ihh.2,uc001ihi.4,uc001ihj.4,uc001ihk.4,uc009xhw.4,uc010qam.2,uc031ptd.1","AKR1E2"
4024,0,0,0,0,0,0,0,0,NA,"uc031vvn.1",NA
4025,0,0,0,0,0,0,0,0,"389932","uc001ihm.4,uc001ihn.4","AKR1C6P"
4026,0,0,0,0,1.15,2.59,2.47,93.91,"1645,8644","uc001iho.3,uc001ihq.3,uc001ihr.3,uc001ihu.3,uc009xhx.2,uc010qap.2,uc010qaq.1,uc021pml.1,uc031vvt.1","AKR1C1,AKR1C3"
4027,0,0,0,0,0,0,0.2,53.5,"1646","uc001ihs.3,uc001iht.3,uc009xhy.3,uc010qao.2,uc031vvo.1","AKR1C2"
4028,0,0,0,0,0,0,0,0,NA,"uc031vvp.1",NA
4029,0,0,0,0,0,0,0,0,NA,"uc031vvq.1",NA
4030,0,0,0,0,0,0,0,0,NA,"uc031vvr.1",NA
4031,0,0,0,0,0,0,0,0,NA,"uc031vvs.1",NA
4032,0,0,0,0,0,0,0,0,NA,"uc031vvu.1",NA
4033,0,0,0,3.37,0,0,0.3,7.78,"340811","uc031vvv.1","AKR1CL1"
4034,0,0,0,0,0,0,0,0,"1109","uc001ihw.2","AKR1C4"
4035,0,0,0,0,0,0,0,0,"114131","uc001ihx.1","UCN3"
4036,0,0,0,0,0,0,0,0,"79861","uc001ihy.3,uc001ihz.3","TUBAL3"
4037,0,0.5,0,5.4,0,3.02,0.63,0,"10276","uc001iia.4,uc001iib.4,uc010qar.3,uc010qas.3","NET1"
4038,0,0,0,0,0,0,0,0,"51806","uc001iic.2","CALML5"
4039,0,1.45,1.58,0,1.47,0.99,1.12,0,NA,"uc001iid.1",NA
4040,0,0,0,0,0,0,0,0,"810","uc001iie.1","CALML3"
4041,0,0,0,0,0,0,0,0,NA,"uc031vvw.1",NA
4042,0,2.94,0,0,0,0,0,9.19,"79754","uc001iig.2,uc001iih.2,uc001iii.2,uc009xic.2","ASB13"
4043,11.8,4.84,8.41,7.57,4.22,6.79,4.9,6.15,"54906","uc001iij.3,uc001iik.3","FAM208B"
4044,0,0,0,0,0,0,5.53,20.63,NA,"uc021pmm.1",NA
4045,82.54,62.41,11.7,20.76,13.76,177.43,36.78,101.85,"2665","uc001iil.4,uc001iim.4,uc009xid.3","GDI2"
4046,0,0,0,0,0,0,0,0,NA,"uc021pmn.1",NA
4047,6.99,10.51,18.17,19.63,9.99,18.42,10.57,27.03,"NA,54522","uc001iio.1,uc001iiq.3,uc009xie.3,uc009xif.3,uc010qat.2","NA,ANKRD16"
4048,4.75,3.84,11.78,0.28,0.62,0,2.19,0,"84893","uc001iir.4,uc001iis.4,uc001iit.4,uc009xig.4","FBXO18"
4049,0,3.24,21.41,3.68,0,0,5.05,0,"3601","uc001iiv.3,uc001iiw.3,uc001iiy.3,uc010qau.2,uc021pmo.1,uc021pmp.1,uc031vvx.1","IL15RA"
4050,0,0,0,0,0,0,0,0,NA,"uc031vvy.1",NA
4051,18.88,5.54,0.74,8.95,31.38,0.8,19.33,4.13,"3559","uc001iiz.2,uc001ija.1,uc009xih.2","IL2RA"
4052,14.01,2.37,5.76,1.82,4.26,0,87.09,0.82,"84991","uc001ijb.3,uc001ijc.3,uc010qav.2","RBM17"
4053,20.57,34.84,12.83,26.96,19.11,24.66,17.69,47.19,"5209","uc001ijd.3,uc001ije.3,uc001ijf.3,uc001ijg.3,uc009xii.3,uc009xij.3,uc009xik.3,uc009xil.3,uc010qaw.2","PFKFB3"
4054,0,0,0,0,0,0,0,0,"100422989","uc021pmq.1","MIR3155A"
4055,0,0,0,0,0,0,0,0,"100628560","uc021pmr.2","MIR3155B"
4056,0,0,0,0,0,0,0,0,NA,"uc031vvz.1",NA
4057,0,0,0,0,0,0,0,0,NA,"uc031vwa.1",NA
4058,5.5,0.78,0,10.35,15.33,0,3.2,14.54,"399715","uc021pms.1","LOC399715"
4059,0,0,0,11.51,0,0.77,0.6,38.47,"5588","uc001iji.1,uc001ijj.3,uc009xim.3,uc009xin.3,uc010qax.3","PRKCQ"
4060,0,0,0,0,0,0,0,0,NA,"uc001ijk.2",NA
4061,0,0,0,0,0,0,0,0,NA,"uc031vwb.1",NA
4062,0,0.94,1.26,24.49,0,0,33.13,46.97,"439949","uc001ijl.3,uc021pmt.1","PRKCQ-AS1"
4063,0,0,0,0,0,0,0,0,"100616234","uc031vwc.1","MIR4454"
4064,0,0,0,0,0,0,0,0,"100652997","uc031vwd.1","LINC00706"
4065,4.08,0.65,4.5,0.66,3.64,0.78,0,6.77,"100507127","uc001ijm.3","LINC00707"
4066,0,0,0,0,0,0,0,0,NA,"uc031vwe.1",NA
4067,0,0,0,0,0,0,0,0,NA,"uc031vwf.1",NA
4068,0,0,0,0,0,0,0,0,NA,"uc031vwg.1",NA
4069,1.32,9.69,1.25,15.44,9.87,3.28,2.79,6.48,"57713","uc001ijn.2,uc001ijo.2,uc009xio.2,uc010qay.2","SFMBT2"
4070,0,0,0,0,0,0,0,0,NA,"uc031vwh.1",NA
4071,0,0,0,0,0,0,0,0,NA,"uc031vwi.1",NA
4072,0,0,0,0,0,0,0,0,NA,"uc031vwj.1",NA
4073,5.16,3.1,2.18,8.67,4.3,4.69,1.96,5.2,"80760","uc001ijr.2,uc031vwk.1,uc031vwl.1","ITIH5"
4074,1.18,1.24,0,0.85,0,0,0,1.29,"3698","uc001ijs.3","ITIH2"
4075,17.85,9.94,7.12,23.63,38.59,20.05,232.98,25.49,"22944","uc001ijt.3,uc010qaz.2,uc010qba.2","KIN"
4076,13.72,15.79,33.11,49.26,17.24,2.97,31.12,70.61,"509","uc001iju.3,uc001ijv.3,uc009xiq.1,uc010qbb.2,uc010qbc.1","ATP5C1"
4077,35.72,3.6,15.9,30.69,14.11,2.17,17.87,13.27,"83860","uc010qbd.3","TAF3"
4078,0,0,0,5.46,0,0,0,0,"399717","uc001ijx.1,uc001ijy.1,uc010qbf.2,uc010qbg.2,uc031vwm.1,uc031vwn.1","GATA3-AS1"
4079,0,0,0,25.45,2.2,0.77,0.88,63.37,"2625","uc001ijz.3,uc001ika.3","GATA3"
4080,0,0,0,0,0,0,0,0,NA,"uc031vwo.1",NA
4081,0,0,0,0,0,0,0,0,"100507143","uc001ikb.4","LINC00708"
4082,0,0,0,0,0,0,0,0,NA,"uc031vwp.1",NA
4083,0,0,0,0,0,0,0,0,NA,"uc031vwq.1",NA
4084,0,0,0,0,0,0,0,0,NA,"uc031vwr.1",NA
4085,0,0,0,0,0,0,0,0,NA,"uc031vws.1",NA
4086,0,0,0,0,0,0,0,0,NA,"uc031vwt.1",NA
4087,0,0,0,0,0,0,0,0,NA,"uc031vwu.1",NA
4088,0,0,0,0,0,0,0,0,"100507163","uc031vwv.1","LINC00709"
4089,0,0,0,0,0,0,0,0,NA,"uc031vww.1",NA
4090,0,0,0,0,0,0,0,0,NA,"uc010qbh.1",NA
4091,0,0,0,0,0,0,0,0,NA,"uc031vwx.1",NA
4092,0,0,0,0,0,0,0,0,NA,"uc031vwy.1",NA
4093,0,0,0,0,0,0,0,0,NA,"uc031pte.1",NA
4094,0,0,0,0,0,0,0,0,NA,"uc021pmx.1",NA
4095,0,0,0,0,0,0,0,0,NA,"uc031ptf.1",NA
4096,0,0,0,0,0,0,0,0,NA,"uc031ptg.1",NA
4097,0,0,0,0,0,0,0,0,NA,"uc031vwz.1",NA
4098,0,0,0,0,0,0,0,0,NA,"uc031vxa.1",NA
4099,0,0,0,0,0,0,0,0,NA,"uc031vxb.1",NA
4100,0,0,0,0,0,0,0,0,NA,"uc001ikd.1",NA
4101,0,3.79,0,3.22,0,0,0,0,"207107","uc001ikf.1","SFTA1P"
4102,0,0,0,0,0,0,0,0,"254312","uc001ikh.4,uc009xiu.3,uc009xiv.3","LINC00710"
4103,145.83,73.92,120.98,157.78,58.48,30.8,81.74,212.95,"10659","uc001ikk.3,uc010qbi.2,uc010qbj.2,uc010qbk.1,uc010qbl.2,uc010qbm.2,uc010qbo.1,uc010qbp.2,uc031vxc.1,uc031vxd.1,uc031vxe.1,uc031vxf.1","CELF2"
4104,0,0,0,0,0,0,0,0,"439950","uc001ikn.3","CELF2-AS2"
4105,9.2,2.78,0.97,17.84,16.51,6.69,1.81,18.16,NA,"uc001ikr.1",NA
4106,33.98,7.04,9.33,0.82,2.31,7.35,11.93,0.3,"9712","uc001iks.1,uc001ikt.3,uc001iku.3","USP6NL"
4107,0,0,0,0,0,0,0,0,NA,"uc031vxg.1",NA
4108,0,0,0,0,0,0,0.4,0,"79746","uc001ikw.4,uc009xix.5","ECHDC3"
4109,0,0,0,3.04,0,0,0,0,"254427","uc001ikx.3","PROSER2"
4110,0,1.26,0,2.23,0,0,0.21,0.87,"219731","uc001iky.2","PROSER2-AS1"
4111,17.87,18.48,4.15,10.87,20.89,3.58,10.89,13.62,"26019,NA","uc001ila.3,uc001ilb.3,uc001ilc.3,uc009xiz.2,uc021pmy.1","UPF2,NA"
4112,30.48,16.22,20.37,20.61,20.58,12.82,30.36,12.16,"55526","uc001ild.5","DHTKD1"
4113,10.23,0.98,6.85,10.13,17.9,4.8,8.98,5.53,"55176","uc001ile.2,uc001ilf.4,uc001ilg.4,uc001ilh.4,uc010qbq.1","SEC61A2"
4114,0,0,0,0,0,0,0,0,"100616488","uc031vxh.1","MIR548AK"
4115,1.76,7.53,13.02,21.13,39.14,3.68,12.98,35.55,"11164","uc001ilj.3","NUDT5"
4116,13.09,22.05,21.23,42.61,38.74,13.23,3.8,7.61,"8872","uc001ill.3,uc009xja.2","CDC123"
4117,8.1,2.51,34.17,11.96,3.1,1.84,0.82,15.05,"57118","uc001iln.3,uc001ilo.3","CAMK1D"
4118,0,0,0,0,0,0,0,0,NA,"uc031vxi.1",NA
