"gene_id","833_M_280","833_M_BTK_216","833_N_272","833_P_288","833_P_BTK_224","833_T_296","833_T_BTK_232"
2923,0,0,0,0,0,0,0
2924,0,0,0,0,0,0,0
2925,0.47,0.99,0,35.53,1.55,1.89,0
2926,6,5,2,11.01,0,2,0
2927,1.95,0,0,16.94,0,26.83,0
2928,7,0,0,68,0,0,0
2929,0,0,0,0,0,0,0
2930,18.5,11.14,0,14.28,0,10.96,0
2931,0,0,0,0,0,0,0
2932,0,0,0,0,0,0,0
2933,0,0,0,0,0,0,0
2934,0,0,0,0,0,0,0
2935,0,0,0,0,0,0,0
2936,0,0,0,0,0,0,0
2937,0,0,0,0,0,0,0
2938,0,0,0,83.23,0,0,0
2939,0,0,0,0,0,0,0
2940,0,0,0,0,0,0,0
2941,92.79,10.01,1.83,83.11,3,9.69,2.02
2942,0,0,0,0,0,0,0
2943,0,0,0,0,0,0,0
2944,0,0,0,0,0,0,0
2945,113.75,13.05,6.53,383.72,2,98.05,10.15
2946,0,0,0,0,0,0,0
2947,0,0,0,0,0,0,0
2948,0,0,0,0,0,0,0
2949,0,0,0,0,0,0,0
2950,0,0,0,0,0,0,0
2951,0,0,0,0,0,0,0
2952,0,0,0,0,0,0,0
2953,0,0,0,0,0,0,0
2954,0,0,0,0,0,0,0
2955,0,0,0,0,0,0,0
2956,0,0,0,0,0,0,0
2957,9.02,9,0,15.51,2,34.01,0
2958,6.35,14,1,7,2,5,0
2959,0,0,0,0,0,0,0
2960,0,0,0,0,0,0,0
2961,0,0,0,0,0,0,0
2962,0,0,0,0,0,0,0
2963,5,11,4,2,0,0,0
2964,0,0,0,0,0,0,0
2965,0,0,0,0,0,0,0
2966,0,0,2,0,0,0.97,0
2967,0,0,0,0,0,0,0
2968,0,0,0,0,0,0,0
2969,0,0,0,0,0,0,0
2970,0,0,0,0,0,0,0
2971,0,0,0,0,0,0,0
2972,0,0,0,0,0,0,0
2973,0,0,0,0,0,0,0
2974,0,0,0,0,0,0,0
2975,0,0,0,0,0,0,0
2976,0,0,0,0,0,0,0
2977,0,0,0,0,0,0,0
2978,0,0,0,0,0,0,0
2979,0,0,0,0,0,0,0
2980,5.14,0,0.86,19.45,1,6.75,0
2981,0,0,0,0,0,0,0
2982,0,0,0,0,0,0,0
2983,0,0,0,0,0,0,0
2984,0,0,0,0,0,0,0
2985,4.02,1,5.69,19.23,0,0,0
2986,0,0,0,0,0,0,0
2987,0,0,0,0,0,0,0
2988,123.02,5,5,122.44,66.03,5,0
2989,3,0,45,1,1,0,0
2990,23.15,2.14,0,16.05,0,1.99,0
2991,0,0,0,0,0,0,0
2992,0,0,0,0,0,0,0
2993,0,0,0,0,0,0,0
2994,0,0,0,0,0,0,0
2995,4,2,0,2,2,0,0
2996,125.44,22.68,10.02,544.69,10.53,17.13,1.77
2997,0,0,0,0,0,0,0
2998,0,0,0,0,0,0,0
2999,0,0,0,0,0,0,0
3000,35.19,1.23,46.04,89.73,1,31.09,0
3001,0,0,0,0,0,0,0
3002,0,0,0,0,0,0,0
3003,0,0,0,0,0,0,0
3004,0,0,0,0,0,0,0
3005,0,0,0,0,0,0,0
3006,0,0,0,0,0,0,0
3007,0,0,0,0,0,0,0
3008,0,0,0,0,0,0,0
3009,0,0,0,0,0,0,0
3010,0,0,0,0,0,0,0
3011,0,0,0,0,0,0,0
3012,0,0,0,0,0,0,0
3013,0,0,0,0,0,0,0
3014,0,0,0,0,0,0,0
3015,0,0,0,0,0,0,0
3016,0,0,0,0,0,0,0
3017,0,0,0,0,0,0,0
3018,0,0,0,0,0,0,0
3019,0,0,0,0,0,0,0
3020,0,0,0,0,0,0,0
3021,0,0,0,0,0,0,0
3022,0,0,0,0,0,0,0
3023,0,0,0,3.59,0,0,0
3024,0,0,0,0,0,0,0
3025,0,0,0,0,0,0,0
3026,189.94,6.83,17.15,311.8,8,24.9,1
3027,56.73,5.51,7.4,120.28,0,5.02,0
3028,5,0,0,76.93,1,2,0
3029,184.4,2,10,145,0,1,0
3030,0,4,0,150.92,0,1,0
3031,0,0,0,0,0,0,0
3032,0,0,0,0,0,0,0
3033,0,0,0,1,0,1,0
3034,0,0,0,2,0,0,0
3035,0,0,3,1,0,0,0
3036,0,0,0,0,0,0,0
3037,0,0,0,0,0,0,0
3038,0,0,0,0,0,0,0
3039,70.26,3,1,61.82,0,33.38,0
3040,0,0,0,0,0,0,0
3041,0,0,0,0,0,0,0
3042,1.92,0,0,12.12,0,0,0
3043,0,0,0,0,0,0,0
3044,41.89,12.51,7.07,179.81,2,10.92,0
3045,0,0,0,0,0,0,0
3046,1,1,0,0,0,0,0
3047,0,0,0,0,0,0,0
3048,0,0,0,0,0,0,0
3049,0,0,0,0,0,0,0
3050,0,0,0,0,0,0,0
3051,0,0,0,0,0,0,0
3052,0,0,0,0,0,0,0
3053,0,0,0,0,0,0,0
3054,0,0,0,2.59,0,0,0
3055,0,0,0,0,0,0,0
3056,0,0,0,0,0,0,0
3057,0,0,0,0,0,0,0
3058,0,0,0,0,0,0,0
3059,0,0,0,0,0,0,0
3060,1,0,1,1,31,0,0
3061,2.5,0,0,1.57,0,0,0
3062,0,0,0,0,0,0,0
3063,0,0,0,0,0,0,0
3064,0,0,0,1.11,0,2.06,0
3065,0,0,0,0,0,0,0
3066,6,1,0,2.9,0,2.66,1
3067,11,7,0,0,0,0,0
3068,0,0,0,0,0,0,0
3069,0,0,0,0,0,0,0
3070,0,0,0,0,0,0,0
3071,0,0,0,0,0,0,0
3072,0,0,0,0,0,0,0
3073,5,3,2,5,1,1.03,0
3074,0,0,0,0,0,0,0
3075,0,0,0,0,0,1,0
3076,2.82,0.98,0,23.69,0,1,0
3077,0,0,0,1.59,0,0,0
3078,0,1,0,3.32,0,0,0
3079,36,0,14,68,0,14,0
3080,0,0,0,1,0,0,0
3081,3,5,3,119,1,9,0
3082,0,0.52,0,0,0,0,0
3083,0,0,0,0,0,0,0
3084,0,0,0,0,0,0,0
3085,1,0,1,60,2,0,0
3086,0,0,0,0,0,39,0
3087,0,0,0,0,0,0,0
3088,6,1,0,231,0,0,4
3089,0,0.98,0,52.97,0,0,0
3090,0,0,0,0,0,0,0
3091,0,0,0,0,0,0,0
3092,0,0,0,0,0,0,0
3093,0,0,0,115.46,0,3,0
3094,0,0,0,0,0,0,0
3095,0,0,0,2,0,0,0
3096,8,39,0,35,0,31,0
3097,0,0,0,1,0,79,0
3098,0,0,0,0,0,0,0
3099,3,2,0,21,0,294,0
3100,0,0,0,0,0,0,0
3101,0,0,0,0,0,0,0
3102,0,0,0,0,0,0,0
3103,0,0,0,0,0,0,0
3104,0,0,0,0,0,0,0
3105,0,0,0,0,0,0,0
3106,0,0,0,0,0,0,0
3107,0,0,0,0,0.01,0,0
3108,0,0,0,0,0,0,0
3109,0,0,0,0,0,0,0
3110,9.66,3,2,77,1,15,0
3111,0,0,0,0,0,0,0
3112,2,1,2.84,57.8,1,0,0
3113,0,0,0,0,0,0,0
3114,0,0,0,0,0,0,0
3115,0,0,0,0,0,0,0
3116,0,0,0,0,0,0,0
3117,0,0,0,0,0,0,0
3118,0,0,0,0,0,0,0
3119,0,3.01,0,51.29,0,0,0
3120,0,0,0,0,0,0,0
3121,0,0,0,0,0,0,0
3122,0,0,0,0,0,0,0
3123,0,0,0,0,0,0,0
3124,0,0,0,0,0,0,0
3125,0,0,0,0,0,0,0
3126,0,0,0,0,0,0,0
3127,0,0,0,0,0,0,0
3128,0,0,0,0,0,0,0
3129,0,0,0,0,0,0,0
3130,0,0,0,0,0,0,0
3131,0,0,0,0,0,0,0
3132,0,0,0,0,0,0,0
3133,0,0,0,0,0,0,0
3134,0,0,0,0,0,0,0
3135,0,0,0,0,0,0,0
3136,0,0,0,0,0,0,0
3137,0,0,0,0,0,0,0
3138,0,0,0,0,0,0,0
3139,0,0,0,0,0,0,0
3140,0,0,0,0,0,0,0
3141,0,0,0,0,0,0,0
3142,0,0,0,0,0,0,0
3143,0,1,0,0,0,0,0
3144,0,0,0,0,0,0,0
3145,0,0,0,0,0,0,0
3146,0,0,0,0,0,0,0
3147,0,0,1.41,3,0,0,0
3148,0,0,0,0,0,0,0
3149,0,0,0,0,0,0,0
3150,0,0,0,0,0,0,0
3151,7,4,0,58.82,1,4,0
3152,0,0,0,0,0,0,0
3153,0,0,0,1.73,0,0,0
3154,21.14,4,1,19.75,0,0,3
3155,0,1,0,4,0,0,0
3156,0,1,1,6,0,0,0
3157,0,0,0,0,0,0,0
3158,0,0,0,0,0,0,0
3159,0,0,0,0,0,0,0
3160,0,0,0,0,0,0,0
3161,0,0,0,0,0,0,0
3162,0,0,0,0,0,0,0
3163,0,0,0,0,0,0,0
3164,0,0,0,0,0,0,0
3165,0,0,0,0,0,0,0
3166,0,0,0,0,0,0,0
3167,0,0,0,0,0,0,0
3168,0,0,0,0,0,0,0
3169,0,0,0,0,0,0,0
3170,0,0,0,0,0,0,0
3171,0,0,0,0,0,0,0
3172,0,0,0,0,0,0,0
3173,0,0,0,0,0,0,0
3174,0,0,0,0,0,0,0
3175,0,0,0,0,0,0,0
3176,0,0,0,0,0,0,0
3177,0,0,0,0,0,0,0
3178,0,0,0,0,0,0,0
3179,0,0,0,0,0,0,0
3180,0,0,0,0,0,0,0
3181,0,0,0,23,0,0,0
3182,0,0,0,0,0,0,0
3183,0,0,0,0,0,1,0
3184,0,0,0,0,0,0,0
3185,0.72,0,0,1.7,0,0,0
3186,0,0,0,0,0,0,0
3187,0,0,0,0,0,0,0
3188,17,1,0,58,5,0,0
3189,0,0,0,0,0,0,0
3190,0,0,0,0,0,0,0
3191,0,0,0,0,0,0,0
3192,0,0,0,0,0,0,0
3193,0,0,0,0,0,0,0
3194,0,0,0,0,0,0,0
3195,1,0,0,1,0,0,0
3196,0,0,0,0,0,0,0
3197,55.31,96.83,126.8,215.22,1.81,173.44,0
3198,0,0,0,0,0,0,0
3199,0,0,0,37.26,0,0,0
3200,0,0,0,0,0,0,0
3201,0,0,0,0,0,0,0
3202,0,0,0,0,0,0,0
3203,0,0,0,0,0,0,0
3204,0,0,0,0,0,0,0
3205,0,0,0,0,0,0,0
3206,0,0,0,0,0,0,0
3207,0,0,0,0,0,0,0
3208,0,0,0,0,0,0,0
3209,0,0,0,0,0,0,0
3210,0,0,0,0,0,0,0
3211,0,0,0,0,0,0,0
3212,0,0,0,0,0,0,0
3213,0,0,0,0,0,0,0
3214,0,0,0,0,0,0,0
3215,97.02,0,1,0,0,0,0
3216,0,0,0,0,0,0,0
3217,4.67,0,0,9.47,0,0,0
3218,0,0,0,2,0,0,0
3219,0,0,0,0,1,1,0
3220,0,0,0,0,0,0,0
3221,0,0,0,0,0,0,0
3222,0.93,0.96,1,6.18,0,1,0
3223,0,0,0,0,0,0,0
3224,0,0,0.99,288.58,0,1,0
3225,0,0,0,20.67,1.8,0,0
3226,0,0,0,0,0,0,0
3227,0,0,0,0,0,0,0
3228,0,0,0,0,0,0,0
3229,5,29,0,6,0,0,0
3230,0,0,0,0,0,0,0
3231,0,0,0,0,0,0,0
3232,5.07,0,0,7.02,1,0,0
3233,0,0,0,0,0,0,0
3234,20.74,2.28,4.46,26.67,3.25,0,1
3235,0,0,0,0,0,0,0
3236,0,0,0,0,0,0,0
3237,0,0,0,3,3,0,0
3238,4,18.01,0,5.98,0,0,0
3239,0,0,0,0,0,0,0
3240,0,0,0,0,0,0,0
3241,94.27,10.67,18.99,284.81,3,10.83,0
3242,2,0,22.67,0,0,0,0
3243,0,0,0,0,0,0,0
3244,0,0,0,0,0,0,0
3245,21.71,9.79,64.49,237.79,0,2.61,0
3246,0,0,0,0,0,0,0
3247,0,0,0,0,0,0,0
3248,0,0,0,0,0,0,0
3249,1,1,1,5,2,0,0
3250,0,30,0,1,0,69,0
3251,0,0,0,0,0,0,0
3252,5.77,0,2,0.78,0,1,0
3253,0,0,0,0,0,0,0
3254,6.57,0,0,30.3,0,0.83,0
3255,1,0,0,16.31,0,0,0
3256,242.31,1.04,0,143.62,0,1.99,0
3257,0,0,0,0,0,0,0
3258,0,0,0,27,0,0,0
3259,0,0,0,0,0,0,0
3260,0,0,0,0,0,0,0
3261,0,0,0,0,0,0,0
3262,3,2,0,0,0,1,0
3263,0,0,0,0,0,0,0
3264,0,0,0,0,0,0,0
3265,28.03,0,1,14.82,0.36,1,0
3266,0,0,0,0,0,0,0
3267,0,0,0,0,0,0,0
3268,0,1,0,3.53,0,0,0
3269,0,13,0,1,0,0,0
3270,0,0,0,0,0,0,0
3271,0,0,0,4.12,0,0,0
3272,0,0,0,0,0,0,0
3273,2.8,0,0.91,5.01,0,0,0
3274,95,0,0,0,0,0,0
3275,1,0,0,0,0,0,0
3276,0,7,0,60,1,2,0
3277,0,0,0,138,0,0,0
3278,0,0,0,0,0,0,0
3279,0,0,1.14,0,0,0,0
3280,0,0,0,0,0,0,0
3281,0,0,0,0,0,0,0
3282,0,0,0,0,0,0,0
3283,0,0,0,0,0,0,0
3284,0,0,0,0,0,0,0
3285,0,0,0,5.03,0,0,0
3286,0,0,0,0,0,0,0
3287,1.99,1.69,1,23.67,0,0,0
3288,43,40,1,293.3,0,0.99,0
3289,0,0,0,5,0,0,0
3290,15.43,0,0.85,54.68,0,0,0
3291,0,0,0,0,0,0,0
3292,1,0,2,82,0,55,0
3293,0,0,0,0,0,0,0
3294,0,0,0,3.67,0,0,0
3295,78.33,1.09,0,23.07,6,0,0
3296,113.48,5,0,171.13,25,1,0
3297,102,0,0,1,0,0,0
3298,13,17,1,22.34,5.98,5,0
3299,0,0,0,0,0,0,0
3300,0,0,0,0,0,0,0
3301,3.91,2.61,20.1,29.77,0,2.11,0
3302,0,0,0,0,0,0,0
3303,0,0,0,0,0,0,0
3304,0,0,0,0,0,0,0
3305,0,0,0,0,0,0,0
3306,0,0,0,0,0,0,0
3307,0,0,0,0,0,0,0
3308,0,0,2,0,0,2.82,0
3309,0,0,0,0,0,0,0
3310,0,0,0,0,0,0,0
3311,4.36,1.08,4.94,28.11,0,0,0
3312,0,0,0,4.18,0,0,0
3313,6.22,6,2.61,164.95,0,4.35,0
3314,0,0,0,0,0,0,0
3315,0,0,0,0,0,0,0
3316,224.1,25,20.51,1335.99,69.52,19.89,0
3317,0.78,0,0,8.46,0,0,0
3318,1.77,0,0,16.6,1,0,0
3319,0,0,0,0,0,0,0
3320,0,0,0,0,0,0,0
3321,0,0,0,0,0,0,0
3322,0,0,0,1,0,0,0
3323,0,0,0,0,0,0,0
3324,0,0,0,0,0,0,0
3325,0,0,0,0,0,0,0
3326,22.03,3.05,4.54,85.55,1.01,1.96,0
3327,16.64,15.29,2.88,47.72,0.96,10.13,0
3328,0,0,0,0,0,0,0
3329,128.97,8.38,4.7,56.54,0,3.02,0
3330,0,0,0,0,0,0,0
3331,4.77,0,1.19,22.28,0,0.99,0
3332,0,0,0,0,0,0,0
3333,0,0,0,0,0,0,0
3334,0,0,0,0,0,0,0
3335,13.58,2,4.14,22.74,0,0,0
3336,0,0,0,0,0,0,0
3337,0,0,0,0,0,0,0
3338,0,0,0,0,0,0,0
3339,0,0,0,0,0,0,0
3340,1.54,0,0,1.2,0,0,0
3341,18.29,0,8.56,22.49,1,2.73,0
3342,0,0,0,0,0,0,0
3343,580.33,30.94,3.13,675.74,1,137.9,0
3344,3,8,20,54.03,0,18,0
3345,46.44,8.77,1,44.65,1.44,4.24,0
3346,1,0,1,2,0,0,0
3347,0,0,0,0,0,0,0
3348,0,0,0,0,0,0,0
3349,0,0,0,0,0,0,0
3350,12.02,0.97,3,2.4,0,0,0
3351,0,0,0,0,0,0,0
3352,0,0,0,0,0,0,0
3353,0,0,0,0,0,0,0
3354,0,0,0,0,0,0,0
3355,0,0,0,0,0,0,0
3356,31.83,177.17,23.4,1.01,1,0,0
3357,0,0,0,48.99,0,0,0
3358,0,0,0,0,0,0,0
3359,0,0,0,0,0,0,0
3360,0,0,0,0,0,0,0
3361,39,11,0.99,3.49,0,1,0
3362,0,0,0,0,0,0,0
3363,0,0,0,0,0,0,0
3364,0,0,0,0,0,0,0
3365,24,0,0,0,0,5,0
3366,0,0,0,0,0,0,0
3367,1,1,0.64,70.01,2,3,0
3368,0,0,0,2,0,53,0
3369,0,0,0,0,0,0,0
3370,0,0,0,0,0,0,0
3371,1,0,0,101.06,2,2,0
3372,2.21,1,0,12.57,2,0,0
3373,0,0,0,1.99,0,0,0
3374,0,0,0,0,0,0,0
3375,1,7.61,0,2,0,0,0
3376,5221.3,27.37,265,1005.4,2,179,0
3377,43.04,7,1,79.47,1.1,5.7,0
3378,0,0,0,0,0,0,0
3379,0,0,0,0,0,0,0
3380,0,0,0,0,0,0,0
3381,0,0,0,13,0,0,0
3382,0,0,0,8,0,0,0
3383,0.99,0,0,1.08,0,1.03,0
3384,0,0,0,0,0,0,0
3385,0,0,0,0,0,0,0
3386,0,0,0,0,0,0,0
3387,0,0,0,0,0,0,0
3388,0,0,0,0,0,0,0
3389,0,0,0,0,0,0,0
3390,8.88,20,1,328.38,12,1.89,0
3391,178.97,0,0,2,0,0,0
3392,249.06,0,0,193.17,2.41,2.7,0
3393,0,0,0,0,0,0,0
3394,0,0,0,0,0,0,0
3395,1,0,0,4,0,0,0
3396,1,2,0,3,0,131,0
3397,2,0,0,6.92,0,0,0
3398,1,0,0,71,0,0,0
3399,0,0,0,0,0,0,0
3400,0,0,0,0,0,0,0
3401,0,0,0,0,0,1,0
3402,0,0,0,0,0,0,0
3403,0,0,0,0,0,0,0
3404,0,0,0,0,0,0,0
3405,0,0,0,0,0,0,0
3406,0,0,0,0,0,0,0
3407,3,0,0,0,0,0,0
3408,0,0,0,0,0,0,0
3409,0,0,0,0,0,0,0
3410,0,0,0,0,0,0,0
3411,0,0,0,0,0,0,0
3412,0,0,0,0,0,0,0
3413,90.94,6,96,12,7,148,0
3414,0,0,0,0,0,0,0
3415,0,0,0,2,0,0,0
3416,32.04,2.54,16,285.74,2.67,2.09,0
3417,0,0,0,0,0,0,0
3418,0,0,0,0,0,0,0
3419,0,0,0,0,0,0,0
3420,0,0,0,0,0,0,0
3421,0,0,0,0,0,0,0
3422,0,0,0,0,0,0,0
3423,0,0,0,0,0,0,0
3424,1,0,0,0,0,0,0
3425,0,0,0,0,0,0,0
3426,0,0,0,0,0,0,0
3427,0,0,0,0,0,1,0
3428,0,0,0,0,0,0,0
3429,3,44.42,0,40.68,0,5,0
3430,127,1.04,2,4.65,0,5,0
3431,0,1,0,8,1,0,0
3432,0,0,0,0,0,0,0
3433,0,0,1.28,3.9,0,1.99,0
3434,0,0,0,0,0,1,0
3435,5.14,2,0,57.59,0,1.28,0
3436,9.05,0,0,11.45,0,16,0
3437,0,0,0,0,0,0,0
3438,0,0,0,0,0,0,0
3439,0,0,0,0,0,0,0
3440,13.45,1,0,75.57,0,0,0
3441,0,1,0,1,0,0,0
3442,22.95,18.78,2.3,39.48,1.08,15.59,1
3443,0,0,0,0,0,0,0
3444,0,0,0,0,0,0,0
3445,0,0,0,0.31,0,1.01,0
3446,0,0,0,0,0,0,0
3447,1,0,0,1,0,0,0
3448,0,0,0,0,0,0,0
3449,0,0,0,0,0,0,0
3450,0,0,0,1,0,22,0
3451,0,4,1,0,0,0,0
3452,0,0,0,0,0,0,0
3453,0,0,0,0,0,0,0
3454,0,0,0,0,0,0,0
3455,0,0,0,0,0,0,0
3456,0,0,0,0,0,0,0
3457,2.9,11,0,16.88,0,5.95,0
3458,0,0,0,0,0,0,0
3459,0,0,0,0,0,0,0
3460,25.65,9.94,2.95,167.39,4.71,7.01,0
3461,0,0,0,0,0,0,0
3462,0,0,0,0,0,0,0
3463,15.15,23.71,1.45,174.9,0,12.44,0.86
3464,0,0,0,0,0,0,0
3465,0,0,0,0,0,0,0
3466,116.37,3.88,6,32.87,0,0,0
3467,0,0,0,0,0,0,0
3468,0,0,0,1,1,0,0
3469,0,0,0,0,0,0,0
3470,0,0,0,0,0,0,0
3471,0,0,0,0,0,0,0
3472,0,0,0,0,0,0,0
3473,0,0,0,0,0,0,0
3474,0,0,0,0,0,0,0
3475,0,0,0,0,0,0,0
3476,0,0,0,1,0,0,0
3477,41.71,7.05,3.82,138.96,1,45.03,0
3478,0,0,0,0,0,0,0
3479,0,0,0,0,0,0,0
3480,0,0,0,0,0,0,0
3481,0,0,0,0,0,0,0
3482,0,0,0,0,0,0,0
3483,0,0,0,0,0,0,0
3484,0,0,0,0,0,0,0
3485,0,0,0,0,0,0,0
3486,0,0,0,0,0,0,0
3487,0,0,0,0,0,1,0
3488,0,0,0,1.14,0,0,0
3489,0,0,0,0,0,0,0
3490,0,0,0,0,0,0,0
3491,6,0,0,59,0,1,2
3492,0,0,0,0,0,0,0
3493,0,0,0,0,0,0,0
3494,0,0,0,0,0,0,0
3495,0,0,0,0,0,0,0
3496,0,0,0,0,0,0,0
3497,0,0,0,0,0,0,0
3498,0,0,0,0,0,0,0
3499,34.52,12.74,10.48,121.63,3,4.04,0
3500,0,0,0,0,0,0,0
3501,1,9,1,8.08,0,1.13,0
3502,0,0,0,0,0,0,0
3503,0,0,0,0,0,1,0
3504,8,26,0,5,0,0,0
3505,0,0,0,0,0,0,0
3506,0,0,0,0,0,0,0
3507,0,0,0,0,0,0,0
3508,0,0,0,0,0,0,0
3509,0,0,0,0,0,0,0
3510,43,1,1,145,0,22,2
3511,61.92,0,0,70.36,0,3.51,0
3512,24.56,1,0,12,0,1,0
3513,0,0,0,0,0,0,0
3514,0,0,0,0,0,0,0
3515,0,0,0,0,0,0,0
3516,104,5.33,14,45.09,0,4,0
3517,0,0,0,0,0,0,0
3518,0,0,0,0,0,0,0
3519,0,0,0,0,0,0,0
3520,0,0,0,0,0,0,0
3521,0,0,0,0,0,0,0
3522,0,0,0,0,0,0,0
3523,0,0,0,0,0,0,0
3524,0,0,0,0,0,0,0
3525,0,0,0,0,0,0,0
3526,0,0,0,0,0,0,0
3527,0,0,0,111,0,0,0
3528,0,0,0,0,0,0,0
3529,0,0,0,0,0,0,0
3530,0,0,0,0,0,0,0
3531,0,0,0,0,0,0,0
3532,1,0,0,0,0,0,0
3533,0,0,0,0,0,0,0
3534,0,0,0,0,0,0,0
3535,12.9,0,1,22.41,0,29.18,0
3536,0,0,0,0,0,0,0
3537,0,1,0,2,0,1,0
3538,0,0,0,0,0,0,0
3539,0,0,0,0,0,0,0
3540,0,0,0,0,0,0,0
3541,0,0,0,0,0,0,0
3542,0,0,0,0,0,0,0
3543,0,0,0,0,0,0,0
3544,0,0,0,0,0,0,0
3545,0,0,0,0,0,0,0
3546,0,0,0,0,0,0,0
3547,0,0,0,0,0,0,0
3548,0,0,0,0,0,0,0
3549,0,0,0,0,0,0,0
3550,0,0,0,0,0,0,0
3551,0,0,0,0,0,0,0
3552,0,0,0,0,0,0,0
3553,0,0,0,0,0,0,0
3554,0,0,0,0,0,0,0
3555,0,0,0,0,0,0,0
3556,0,0,0,0,0,0,0
3557,0,0,0,0,0,0,0
3558,0,0,0,0,0,0,0
3559,42,1.99,0,13.69,0,0,0
3560,0,0,0,0,0,0,0
3561,5,3,0,4,1,5,0
3562,27.99,1,19,28,0,29,0
3563,29.26,20.31,0,131.19,4,2,0
3564,0,0,0,0,1,0,0
3565,1,0,6.13,1,0,0,0
3566,112.6,0,1,1,0,0,0
3567,0,0,0,0,0,0,0
3568,0,0,0,0,0,0,0
3569,0,0,0,0,0,0,0
3570,0,0,0,0,0,0,0
3571,0,0,0,0,0,0,0
3572,0,0,0,0,0,0,0
3573,0,0,0,0,0,0,0
3574,0,0,0,0,0,0,0
3575,8.68,1,2.99,14.81,1.02,25.52,0
3576,0,0,0,3.03,0,1,0
3577,0,0,0,0,0,0,0
3578,0,0,0,0,0.57,0,0
3579,0,0,0,0,0,0,0
3580,2,3,0,67.52,0,0,0
3581,0,0,0,0,0,0,0
3582,0,0,0,0,0,0,0
3583,0,0,0,0,0,0,0
3584,0,0,0,0,0,0,0
3585,0,0,0,0,0,1,0
3586,124.5,37.93,0,27.13,2.03,0,0
3587,2.01,0,2,186.15,0,16.12,0
3588,0,0,0,0,0,0,0
3589,0,0,0,0,0,0,0
3590,0,0,0,0,0,0,0
3591,0,0,0,0,0,0,0
3592,0,0,0,0,0,0,0
3593,28.83,4.74,1.06,17.89,1,2.51,0
3594,0,0,3,38.02,1,0,1
3595,0,0,0,0,0,0,0
3596,0,0,0,0,0,0,0
3597,0,0,0,0,0,0,0
3598,0,0,0,0,0,0,0
3599,10.65,56.99,3.85,14.37,0,0,0
3600,0,0,0,0,0,0,0
3601,4,12,0,160.36,1,18,3
3602,0,0,0,0,0,0,0
3603,20.34,5.01,1.84,151.61,1.01,5.97,0
3604,0,0,0,0,0,0,0
3605,0,0,0,0,0,0,0
3606,0,0,0,0,0,0,0
3607,9.3,29,1,29.91,0,18.08,0
3608,0,0,0,0,0,0,0
3609,0,0,0,62.23,0,0,0
3610,2,1,1,188.96,0,37.03,0
3611,0,0,0,0,0,0,0
3612,2,2,0,2,0,1,0
3613,0,0,0,0,0,0,0
3614,0,0,0,0,0,0,0
3615,0,0,0,0,0,0,0
3616,0,0,0,0,0,0,0
3617,10.3,55.53,2.46,149.36,1.99,3.62,0
3618,0,0,0,0,0,0,0
3619,152.35,109.82,4.8,212.4,65,79.42,0
3620,0,0,0,0,0,0,0
3621,0,0,0,0,0,0,0
3622,0,0,0,0,0,0,0
3623,11.94,0,2,6.61,3,0,0
3624,0,0,0,0,0,0,0
3625,10.78,2.82,0.72,417.07,0,2.02,0
3626,0,0,0,0,0,0,0
3627,41,1,1,333.1,30,3,0
3628,0,0,0,0,0,0,0
3629,0,0,0,0,0,0,0
3630,1,14.01,0,0,0,0,0
3631,0.89,3,0,7.99,0,1,0
3632,0,0,0,0,0,0,0
3633,0,0,0,0,0,0,0
3634,0,0,0,0,0,0,0
3635,0,0,0,0,0,0,0
3636,13.23,0,62.91,224.61,0,2,0
3637,0,0,0,0,0,0,0
3638,0,0,0,0,0,0,0
3639,0,0,0,0,0,0,0
3640,3.09,2,0.62,0,0,0,0
3641,0,0,0,82.05,0,1.13,1
3642,0,0,0,0,0,0,0
3643,0,0,0,0,0,0,0
3644,2,0,0,0,0,88,0
3645,0,0,0,0,0,0,0
3646,0,0,0,0,0,0,0
3647,0,0,0,3.83,0,0,0
3648,0,0,0,0,0,0,0
3649,0,0,0,0,0,0,0
3650,0,0,0,0,0,0,0
3651,0,0,0,0,0,0,0
3652,0,0,0,0,0,0,0
3653,0,0,0,0,0,0,0
3654,0,0,0,0,0,0,0
3655,0,0,0,0,0,0,0
3656,0,0,0,0,0,0,0
3657,0,0,0,0,0,0,0
3658,1,0,0,28.92,0,0,0
3659,9,78.95,0,308.64,1,73,0
3660,0,0,0,0,0,0,0
3661,13,3,8,6,0,5,0
3662,14,8,0,15,5,7.71,0
3663,2,1,0,7,1,0,0
3664,0,0,0,0,0,0,0
3665,0,0,0,0,0,0,0
3666,75.58,38.89,20.78,365.29,1.01,17.99,0
3667,1.03,0,0,0,0,0,0
3668,1,0,2,3.02,0,0,0
3669,0,0,0,0,0,0,0
3670,0,0,0,0,0,0,0
3671,0,0,0,0,0,0,0
3672,16,0,0,0,0,0,0
3673,0,0,0,0,0,0,0
3674,0,0,0,3.57,0,0,0
3675,0,0,0,138,0,0,0
3676,0,0,0,0,0,0,0
3677,0,0,0,0,0,0,0
3678,0,0,0,0,0,0,0
3679,0,0,0.98,7.67,0,2.87,0
3680,2.97,3.65,0,5.01,0,1,0
3681,0,0,0,0,0,0,0
3682,0,0,0,0,0,0,0
3683,0,0,0.1,0.5,0,0,0
3684,0,0,0.1,0.5,0,0,0
3685,0,0,0.1,0.5,0,0,0
3686,0,0,0.1,0.5,0,0,0
3687,0,0,0.1,0.5,0,0,0
