gene_id,235-1_P_273,235-1_M_265,235-1_N_257,235-1_T_281,235_P_225,235_M_217,235_N_209,235_T_233
6314,0,0,0,0,0,0,0,0
6315,21.11,12.54,0.26,5.27,0.97,13.9,1.71,1.71
6316,0,0,0,0,0,0.43,0,4.95
6317,0,0,0,0,0,0,0,0
6318,0,0,0,0,0,0,0,0
6319,0,0,0,0,0,0,0,0
6320,0,0,0,0,0,0,0,0
6321,0,0,0.25,0,0,0,0,0
6322,0,0,0,0,0,0,0,0
6323,0,0,0,0,0,0,0,0
6324,0,0,0,0,0,0,0,0
6325,0,0,0,0,0,0,0,0
6326,0,0,0,0,0,0,0,0
6327,0,0,0,0,0,0,0,0
6328,5.18,10.68,8.95,0,6.14,1.16,13.34,20.04
6329,0.51,0,0.53,3.56,3.22,3.19,1,38.19
6330,0,0,0,0,0,0,0,0
6331,0,0,0,0,0,0,0,0
6332,0,0,0,0,0,0,0,0
6333,0,0,0,0,0,0,0,0
6334,0,0,0,0,0,0,0,0
6335,0,0,0,0,0,0,0,0
6336,0,0,0,0,0,0,0,0
6337,0,0,0,0,0,0,0,0
6338,0,0,0,0,0,0,0,0
6339,0,0,0,0,0,0,0,0
6340,0,0,0,0,0,0,0,0
6341,0,0,0,0,0.13,0,0,0
6342,0,0,0,0,0,0,0,0
6343,0,0,0,0,0,0,0,0
6344,0,0,0,0,0,0,0,0
6345,0,0,0,0,0,0,0,0
6346,0.51,7.92,1.27,5.65,10.44,1.53,0,2.46
6347,0,0,0,0,0,0,1.28,0
6348,0,0,0,0,0,0,0,0
6349,0,4.18,0.37,0,6.43,0,4.25,37.39
6350,0,0,0,0,0,0,0,0
6351,0,0,0,0,0,0,0,0
6352,0,0,0,0,0,0,0,0
6353,0,0,0,0,0,0,0,0
6354,0,0,0,0,0,0,0,0
6355,0,0,0,0,0,0,0,0
6356,0,0,0,0,0,0,0,0
6357,0,0,0,0,0,0,0,0
6358,0,0,0,0,0,0,0,0
6359,0,0,0,0,0,0,0,0
6360,0,0,0,0,0,0,0,0
6361,0,0,0,0,0,0,0,0
6362,0,0,0,0,0,0,0,0
6363,0.72,0.79,0.18,4.66,0.93,0.79,0.57,0.72
6364,0,0,0,0,0,0,0,0
6365,0,0,0,0,0,0,0,0
6366,0,0,0,0,0,0,0,0
6367,0,0,0,0,0,0,0,0
6368,0,0,0,0,0,0,0,0
6369,0,0,0,0,0,0,0,0
6370,0,0.47,0,0.19,2.18,0.58,7.24,0
6371,0,0,0,0,0,0,0,0
6372,0,0,0,0,0,0,0,0
6373,0,0,0,0,0,0,0,0
6374,0,0,0,0,0,0,0,0
6375,0,0,0,0,0,0,0,0
6376,0,1.55,0,0.44,0,0,0,0
6377,0,0,0.09,0,0,0,0,0
6378,2.61,5.95,1.23,5.97,22.39,13.85,5.93,7.11
6379,0,0,0,0,1.47,0.53,0,0
6380,0,0,0,0,0,0,0,0
6381,0,0,0,0,0,0,0,0
6382,0,12.41,2.98,1.48,26.74,0,15.69,2.34
6383,0,0,0,0,0,0,0,0
6384,0,0,0,0,0,0,0,0
6385,0,0,0,0,0,0,0,0
6386,3.62,11.54,0,0,0,13.75,2.1,0
6387,0,0,0,0,0,0,0,0
6388,0,0,0,0,0,0,0,0
6389,8.95,8.83,0.11,11.48,0.7,1.97,0.31,18.09
6390,0,0,0,0,0,0,0,0
6391,0,0,0,0,0,0,0,0
6392,0,0,0,0,0,0,0,0
6393,0,0,0,0,0,0,0,0
6394,0,0,0,0,0,0,0,0
6395,0,0,0,0,0,0,0,0
6396,0,0,0,0,0,0,0,0
6397,0,0,0,0,0,0,0,0
6398,0,0,0,0,0,0,0,0
6399,0,0,0,0,0,0,0,0
6400,0,0,0,0,0,0,0,0
6401,0,0,0,0,0,0,0,0
6402,0,0,0,0,0,0,0,0
6403,30.85,5.69,1.13,8.33,16.63,114.16,8.06,13.58
6404,0,0,0,0,0,0,0,0
6405,0,0,0.25,0.08,0.19,0.25,0,0
6406,0,0,0,0,0,0,0,0
6407,0.44,0.31,0.41,1.25,0.43,1.04,0,0.28
6408,0,0,0,0,0.31,0,0,15.56
6409,18.7,5.34,1.13,8.32,5.64,7.03,6.47,5.93
6410,21.36,12.96,1.74,7.48,24.6,28.93,10.25,12.07
6411,0,6.5,4.25,7.42,13.77,5.08,2.97,10.69
6412,0,0.74,0,0,0.13,0,0,0.13
6413,2.86,3.84,1.15,20.33,7.08,5.25,5.41,22.7
6414,0,0,0,0,0,0,0,0
6415,0,0,0,0,15.01,0,0,0
6416,0,0,0,0,0,0,0,0
6417,0,0,0,0,0,0,0,0
6418,0,0,0,0,0,0,0,0
6419,0,0,0,0,0,0,0,0
6420,13.94,20.99,0.59,12.88,9.66,61.04,1.11,35.97
6421,0.31,0,0.33,0.15,0.93,0.32,0,0.42
6422,0,0,0,0,0,0,0,0
6423,0,0,0,0,0,0,0,0
6424,3.11,8.89,2.92,12.45,16.07,8.44,8.08,4.95
6425,7.25,8.76,1.05,1.14,11.2,10.66,4.92,5.11
6426,0,0,0,0,0,0,0,0
6427,9.49,11.32,6.87,2.31,4.89,19.12,0.32,2.27
6428,3.74,4.8,2.85,15.22,5.85,9.6,4.39,6.25
6429,48.57,57.06,2.89,110.66,11.5,29.97,2.92,164.32
6430,4.62,4.75,1.39,10.37,6.45,8.57,3.52,13.91
6431,0,0,0,0,0,0,0,0
6432,5.81,4.79,1.86,15.06,1.26,11.55,12.32,4.39
6433,0,0,0,0,0,0,0,0
6434,0,0,0,0,0,0,0,0
6435,0,0,0,0,0,0,0,105.8
6436,0,0,0,0,0,0,0,0
6437,0,0,0,0,0,0,0,0
6438,9.21,2.67,1.38,1.96,1.2,2.53,0.17,2.77
6439,7.14,0.71,12.15,19.4,16.73,3.5,0.68,4.75
6440,0,0,0,0,0,0,0,0
6441,0,0,0,0,0,0,0,0
6442,0,0,0,0,0,0,0,0
6443,0,0,0,0,0,0,0,0
6444,0,0,0,0,0,0,0,0
6445,0,0,0,0,0,0,0,0
6446,2.25,0.89,9.24,14.37,10.14,7.01,1.87,13.56
6447,6.89,12.1,2.04,20.65,0.49,16.18,30.95,13.04
6448,0,0,0,0,0,0,0.27,0
6449,0,0,0,0,0,0,0,0
6450,0,0,0,0,0,0,0,0
6451,0,0,0,0,0,0,0,0
6452,6.36,12.76,4.02,6.44,2.18,40.49,11.45,24.94
6453,0.54,0,0,0.61,0.47,0.62,0.59,0.16
6454,0,0,0,0,0,0,0,0
6455,1.34,4.38,0,0,7.81,0,1.39,13.88
6456,9.77,46.24,5.36,19.02,3.56,3.06,4.31,24.82
6457,0,0,0,0,0,0,0,0
6458,353.93,141.24,114.07,592.78,95.88,164.69,72.85,276.93
6459,0.18,0.09,0.01,0.29,0.2,0.12,0.99,0.23
6460,0,0,0,0,0,0,0,0
6461,0,0,0,0,0,0,0,0
6462,0,0,0,0,0,0,0,0
6463,6.28,11.25,5.06,6.41,2.59,19.87,8.27,21.36
6464,0.35,0.48,0.89,7.78,0.94,2.48,0,7.38
6465,0,0,0,0,0,0,0,0
6466,0,0,0,0,0,0,0,0
6467,0,0,0,0,0,0,0,0
6468,0,0,0,0,0.36,0,0,0
6469,0,0,0,0,0,0,0,0
6470,0.42,0.53,1.22,0.19,7.11,2.49,0,2.17
6471,0,0,0,0,0,0,0,0
6472,0,0,0,0,0,0,0,0
6473,2.88,13.79,6.83,1.99,12.65,10.26,0.48,10.92
6474,0,0,0,3.21,0,0,0,4.49
6475,0,0,0,0,0,0,0,0
6476,1.79,5.74,2.44,9.54,4.4,3.87,7.91,4.39
6477,0,0,0,0,0,0,0,0
6478,0,0,0,0,0,0,0,0
6479,10.28,19.28,15.01,24.24,31.49,57.97,11.11,27.34
6480,0,0,0,0,0,0,0,0
6481,0,0,0,0,0,0,0,0
6482,0,0,0,0,0,0,0,0
6483,0,0,0,0,0,0,0,0
6484,0,0,0,0,0,0,0,0
6485,0,0,0,0,0,0,0,0
6486,0,0,0,0,0,0,0,0
6487,0,0,0,0,0,0,0,5.67
6488,0,0,0,0,0,0,0,0
6489,0,0,0,0,0,0,0,0
6490,0,0,0,0,0,0,0,0
6491,0,0,0,0,0,0,0,0
6492,0,0,0,0,0,0,0,0
6493,0,0,0,0,0,0,0,0
6494,0,0,0,0,0,0,0,0
6495,0,0,0,0,0,0,0,0
6496,0,0,0,0,0,0,0,0
6497,0,0,0,0,0,0,0,0
6498,0,0,0,0,0,0,0,0
6499,0,0,0,0,0,0,0,0
6500,0,0,0,0,0,0,0,0
6501,0,0,0,0,0,0,0,0
6502,0,0,0,0,0,0,0,0
6503,0,0,0,0,0,0,0,0
6504,0,0,0,0,0,0,0,0
6505,0,0,0,0,0,0,0,0
6506,0,0,0,0,0,0,0,0
6507,0,0,0,0,0,0,0,0
6508,0,0,0,0,0,0,0,0
6509,0,0,0,0,0,0,0,0
6510,0,0,0,0,0,0,0,0
6511,0,0,0,0,0,0,0,0
6512,0,0,0,0,0,0,0,0
6513,0,0,0,0,0,0,0,0
6514,0,0,0,0,0,0,0,0
6515,0,0,0,0,0,0,0,0
6516,0,0,0,0,0,0,0,0
6517,0,0,0,0,0,0,0,0
6518,0,0,0,0,0,0,0,0
6519,0,0,0,0,0,0,0,0
6520,0,0,0,0,0,0,0,0
6521,0,0,0,0,0,0,0,0
6522,0,0,0,0,0,0,0,0
6523,0,0,0,0,0,0,0,0
6524,0,0,0,0,0,0,0,0
6525,0,0,0,0,0,0,0,0
6526,0,0,0,0,0,0,0,0
6527,0,0,0,0,0,0,0,0
6528,0,0.58,0,0,0.31,1.61,0,0
6529,19.21,13.71,10.8,40.95,27.29,21.84,1.65,9.88
6530,201.19,77.1,60.16,178.87,43.66,221.48,35.92,125.87
6531,0,0,0,0,0,0,0,0
6532,0,0,0,0,0,0,0,0
6533,0,0,0,0,0,0,0,0
6534,0,0,0,0,0,0,0,0
6535,0,0,0,0,0,0,0,0
6536,19.92,17.47,29.02,3.6,3.01,1.39,47.76,6.43
6537,0,0,0,0,4.54,0,0,0.49
6538,0,2.76,0.92,4.12,0.98,0,0,0.65
6539,1.51,2.11,0,0,1.72,0,0,0.37
6540,0,0,0.26,0,0.8,0,0,2.57
6541,0,0,0,0,0,0,0,0
6542,0,0,0,0,0,0,0,0
6543,0,0,0,0,0,0,0,0
6544,0,14.77,11.64,11.94,5.27,0,4.39,3.49
6545,28.54,6.63,1.67,25.34,5.65,8.93,4.63,9.81
6546,0,0,0,0,0,0,0,0
6547,0,0,0.08,0,0,0,0,0
6548,4.29,53.44,14,29.18,51.23,49.88,35.34,67.69
6549,0,0,0,0,0,0,0,0
6550,0,0,0,0,0,0,0,0
6551,0,0,0,0,0,0,0,0
6552,0,0,0,0,0,0,0,0
6553,0,0,0,0,0,0,0,0
6554,0.89,0,0,1.4,0.22,0,0,2.2
6555,4.43,3.65,24.03,5.9,4.64,12.65,31.86,7.71
6556,0,0,0,0,0,0,0,0
6557,0,0.04,0.59,0,0.22,0.12,0.72,0.08
6558,0,0,0,0,0,0,0,0
6559,0,2.87,0.43,0.27,0,0,0,0
6560,0.97,0.24,0.23,0.32,0,0,0.26,0.18
6561,0,0,0,0,0,0,0,0
6562,0,0,0.19,0.86,0.32,0.56,0,6.27
6563,0.67,0.53,0.47,1.54,1.22,1.03,0.99,1.67
6564,0,0,0,0,0,0,0,0
6565,0,0,0,0,0,0,0,0
6566,0,0,0,0,0,0,0,0
6567,0,0,0,0,0,0,0,0
6568,0,0,0,0,0,0,0,0
6569,0,0,0,0,0,0,0,0
6570,0,0,0,0,0,0,0,0
6571,0,0,0,0,0,0,0,0
6572,0,0,0,0,0,0,0,0
6573,0,0,0,0,0,0,0,0
6574,0,0,0,0,0,0,0,0
6575,0,0,0,0,0,0,0,0
6576,0,0,0,0,0,0,0,0
6577,0,0,0,0,0,0,0,0
6578,0,0,0,0,0,0,0,0
6579,0,0,0,0,0,0,0,0
6580,0,0,0,0,0,0,0,0
6581,0,0,0,0,0,0,0,0
6582,0,0,0,0,0,0,0,0
6583,0,0,0,0,0,0,0,0
6584,0,0,0,0,0,0,0,0
6585,0,0,0,0,0,0,0,0
6586,0,0,0,0,0,0,0,0
6587,0,0,0,0,0,0,0,0
6588,0,0,0,0,0,0,0,0
6589,0,0,0,0,0,0,0,0
6590,0,0,0,0,0,0,0,0
6591,0,0,0,0,0,0,0,0
6592,0,0,0,0,0,0,0,0
6593,0,0,0,0,0,0,0,0
6594,0,0,0,0,0,0,0,0
6595,0,0,0,0,0,0,0,0
6596,0,0,0,0,0,0,0,0
6597,0,0,0,0,0,0,0,0
6598,0,0,0,0,0,0,0,0
6599,0,0,0,0,0,0,0,0
6600,0,0,0,0,0,0,0,0
6601,0,0,0,0,0,0,0,0
6602,0,0,0,0,0,0,0,0
6603,0,0,0,0,0,0,0,0
6604,0,0,0,0,0,0,0,0
6605,0,0,0,0,0,0,0,0
6606,0,0,0,0,0,0,0,0
6607,0,0,0,0,0,0,0,0
6608,0,0,0,0,0,0,0,0
6609,0,0,0,0,0,0,0,0
6610,0,0,0,0,0,0,0,0
6611,0,0,0,0,0,0,0,0
6612,0,0,0,0,0,0,0,0
6613,0,0,0,0,0,0,0,0
6614,0,0,0,0,0,0,0,0
6615,0,0,0,0,0,0,0,0
6616,0,0,0,0,0,0,0,0
6617,0,0,0,0,0,0,0,0
6618,0,0,0,0,0,0,0,0
6619,0,0,0,0,0,0,0,0
6620,0,0,0,0,0,0,0,0
6621,0,0,0,0,0,0,0,0
6622,0,0,0,0,0,0,0,0
6623,0,0,0,0,0,0,0,0
6624,0,0,0,0,0,0,0,0
6625,0,0,0,0,0,0,0,0
6626,0,0,0,0,0,0,0,0
6627,0,0,0,0,0,0,0,0
6628,0,0,0,0,0,0,0,0
6629,0,0,0,0,0,0,0,0
6630,0,0,0,0,0,0,0,0
6631,0,0,0,0,0,0,0,0
6632,0,0,0,0,0,0,0,0
6633,0,0,0,0,0,0,0,0
6634,0,0,0,0,0,0,0,0
6635,0,0,0,0,0,0,0,0
6636,0,0,0,0,0,0,0,0
6637,0,0,0,0,0,0,0,0
6638,0,0,0,0,0,0,0,0
6639,0,0,0,0,0,0,0,0
6640,0,0,0,0,0,0,0,0
6641,0,0,0,0,0,0,0,0
6642,0,0,0,0,0,0,0,0
6643,0,0,0,0,0,0,0,0
6644,0,0,0,0,0,0,0,0
6645,0,0,0,0,0,0,0,0
6646,0,0,0,0,0,0,0,0
6647,0,0,0,0,0,0,0,0
6648,0,0,0,0,0,0,0,0
6649,0,0,0,0,0,0,0,0
6650,0,0,0,0,0,0,0,0
6651,0,0,0,0,0,0,0,0
6652,0,0,0,0,0,0,0,0
6653,0,0,0,0,0,0,0,0
6654,0,0,0,0,0,0,0,0
6655,0,0,0,0,0,0,0,0
6656,0,0,0,0,0,0,0,0
6657,0,0,0,0,0,0,0,0
6658,0,0,0,0,0,0,0,0
6659,0,0,0,0,0,0,0,0
6660,0,0,0,0,0,0,0,0
6661,0,0,0,0,0,0,0,0
6662,0,0,0,0,0,0,0,0
6663,0,0,0,0,0,0,0,0
6664,0,0,0,0,0,0,0,0
6665,0,0,0,0,0,0,0,0
6666,0,0,0,0,0,0,0,0
6667,0,0,0,0,0,0,0,0
6668,0,0,0,0,0,0,0,0
6669,0,0,0,0,0,0,0,0
6670,0,0,0,0,0,0,0,0
6671,0,0,0,0,0,0,0,0
6672,0,0,0,0,0,0,0,0
6673,0,0,0,0,0,0,0,0
6674,0,0,0,0,0,0,0,0
6675,0,0,0,0,0,0,0,0
6676,0,0,0,0,0,0,0,0
6677,0,0,0,0,0,0,0,0
6678,0,0,0,0,0,0,0,0
6679,0,0,0,0,0,0,0,0
6680,0,0,0,0,0,0,0,0
6681,0,0,0,0,0,0,0,0
6682,0,0,0,0,0,0,0,0
6683,0,0,0,0,0,0,0,0
6684,0,0,0,0,0,0,0,0
6685,0,0,0,0,0,0,0,0
6686,0,0,0,0,0,0,0,0
6687,0,0,0,0,0,0,0,0
6688,0,0,0,0,0,0,0,0
6689,0,0,0,0,0,0,0,0
6690,0,0,0,0,0,0,0,0
6691,0,0,0,0,0,0,0,0
6692,0,0,0,0,0,0,0,0
6693,0,0,0,0,0,0,0,0
6694,0,0,0,0,0,0,0,0
6695,0,0,0,0,0,0,0,0
6696,0,0,0,0,0,0,0,0
6697,0,0,0,0,0,0,0,0
6698,0,0,0,0,0,0,0,0
6699,0,0,0,0,0,0,0,0
6700,0,0,0,0,0,0,0,0
6701,0,0,0,0,0,0,0,0
6702,0,0,0,0,0,0,0,0
6703,0,0,0,0,0,0,0,0
6704,0,0,0,0,0,0,0,0
6705,0,0,0,0,0,0,0,0
6706,0,0,0,0,0,0,0,0
6707,0,0,0,0,0,0,0,0
6708,0,0,0,0,0,0,0,0
6709,0,0,0,0,0,0,0,0
6710,0,0,0,0,0,0,0,0
6711,0,0,0,0,0,0,0,0
6712,0,0,0,0,0,0,0,0
6713,0,0,0,0,0,0,0,0
6714,0,0,0,0,0,0,0,0
6715,0,0,0,0,0,0,0,0
6716,0,0,0,0,0,0,0,0
6717,0,0,0,0,0,0,0,0
6718,0,0,0,0,0,0,0,0
6719,0,0,0,0,0,0,0,0
6720,0,0,0,0,0,0,0,0
6721,0,0,0,0,0,0,0,0
6722,0,0,0,0,0,0,0,0
6723,0,0,0,0,0,0,0,0
6724,0,0,0,0,0,0,0,0
6725,0,0,0,0,0,0,0,0
6726,0,0,0,0,0,0,0,0
6727,0,0,0,0,0,0,0,0
6728,0,0,0,0,0,0,0,0
6729,0,0,0,0,0,0,0,0
6730,0,0,0,0,0,0,0,0
6731,0,0,0,0,0,0,0,0
6732,0,0,0,0,0,0,0,0
6733,0,0,0,0,0,0,0,0
6734,0,0,0,0,0,0,0,0
6735,0,0,0,0,0,0,0,0
6736,0,0,0,0,0,0,0,0
6737,0,0,0,0,0,0,0,0
6738,0,0,0,0,0,0,0,0
6739,1.24,4.8,0.54,2.36,1.09,0.92,0,3.67
6740,3.42,1.51,0.13,1.84,0.22,3.02,0,1.33
6741,0,0,0.3,0.94,0,0,0,0
6742,0,0,0,0,0,0,0,0
6743,2.31,17.05,4.23,4.66,3.26,0,0,23.73
6744,1.56,4.32,6.27,0,0.19,4.83,3.27,0.4
6745,48.41,78.31,12.66,65.3,42.36,44.96,15.27,43.81
6746,0,0,0,0,0,0,0,0
6747,0.81,0.67,0,0,0.29,5.01,0,9.9
6748,4.41,0.34,0.15,32.85,1.17,0.4,3.91,14.52
6749,0,0,0,0,0,0,0,0
6750,21.73,0,0,0,0,0,0.76,5.36
6751,0,0,0,0,0,0,0,0
6752,0,0,0,0,0,0,0,0
6753,3.64,9.31,8.02,34.96,5.39,28.49,7.3,92.3
6754,0,0,0,2.2,0,0,0,0
6755,0,0,0,0,0,0,0,0
6756,0,0,0,0,0,0,0,0
6757,0,0,0,0,0,0,0,0
6758,0,2.26,0,0,0.36,0,0,8.07
6759,1.89,15.37,1.19,8.14,8.72,14.98,0.46,9.8
6760,11.84,10.9,6.16,61.67,40.82,37.43,20.56,27.41
6761,14.71,3.45,0.77,6.87,0.59,3.52,8.27,9.71
6762,0,0,0,0.93,0,0,0,0
6763,5.68,32.56,1.27,1.63,3.4,22.95,28.13,23.84
6764,0,0,0,0,0,0,0,0
6765,0,0,0,0,0,0,0,0
6766,0,0,0,0,0,0,0,0
6767,0,0,0,0,0,0,0,0
6768,0,0,0,0,0,0,0,0
6769,0.82,0.74,0,0,1.02,0,0,0.66
6770,0,0,0,0,0,0,0,0
6771,4.94,0,0.99,17.91,1.67,4.89,2.46,17.06
6772,0,0,0,0,0,0,0,0
6773,0,0,0,0,0,0,0,0
6774,0,0,0,0,0,0,0,0
6775,0,0,0,0,0,0,0,0
6776,39.38,30.64,14.95,48.08,18.73,8.4,0.99,6.8
6777,0,0,0,0,0,0,0,0
6778,0,0,0,0,0,0,0,0
6779,37.99,42.3,4.93,114.78,27.33,17.54,8.94,92.34
6780,2.98,2.75,0.19,18.59,71.89,11.56,0,20.81
6781,1.49,0.64,0,6.43,2.98,6.05,2.94,11.19
6782,13.35,15.1,6.6,19.78,5.12,12.24,15.76,12.47
6783,0,0,0.11,0,0,0,0,0
6784,28.37,135.34,11.74,0,44.45,129.36,105.8,5.19
6785,0,2.33,1.48,4.56,0,3.41,9.88,3.83
6786,0,0,0,0,0,0,0,0
6787,29.01,2.16,0.64,14.29,25.55,42.16,18.32,0.46
6788,0,0,0,1.35,0,0,0,0
6789,10.02,7.45,10.11,15.96,14.49,20.97,9.92,20.67
6790,5.4,2.94,2.04,2.23,20.92,7.36,21.43,4.17
6791,0,0,2.53,5.1,0,0,0,0
6792,7.12,2.71,2.67,3.65,4.92,0,5.08,1.88
6793,0.8,0.83,0,0,0,0,0.44,0.74
6794,0,0,0,0,0,0,0,0
6795,0,2.09,0.75,1.66,3.07,69.94,0,15.35
6796,0,0,0,2.85,5.43,3.17,0.7,42.02
6797,10.22,43.99,5.21,31.94,8.01,30.83,17.51,36.08
6798,1.62,13.38,2.97,10.34,2.26,19.58,8.81,7.01
6799,0,0,0,0,0,0,0,0
6800,0.16,0.84,0.52,140.22,1.16,3.5,2.15,47.77
6801,0,0,0,0,0,0,0,0
6802,0,0,0,0,0,0,0,0
6803,0,0,0,0,0,0,0,0
6804,0,0,0,0,0,0,0,0
6805,0,0,0,0,0,0,1.73,0
6806,0,0,0,0,0,0,0,0
6807,0,0,0,0,0,0,0,0
6808,0,0,0,0,0,0,0,0
6809,0,0,0,0,0,0,0,0
6810,0,0,0,0,0,0,0,0
6811,0,0,0,0,0,0,0,0
6812,0,0,0,0,0,0,0,0
6813,0,0,0,0,0,0,0,0
6814,0,0,0,0,0,0,0,0
6815,0,0,0,0,0,0,0,0
6816,0,0,0,0,0,0,0,0
6817,0,0,0,0,0,0,0,0
6818,0,0,0,0,0,0,0,0
6819,0,0,0,0,0,0,0,0
6820,0,0,0,0,0,0,0,0
6821,0,0,0,0,0,0,0,0
6822,0,0,0,0,0,0,0,0
6823,0,0,0,0,0,0,0,0
6824,0,0,0,0,0,0,0,0
6825,0,0,0,0,0,0,0,0
6826,0,1.71,1.07,4.68,1.23,0,0,0
6827,0,0,0,0,0,0,0,0
6828,0,0,0,0,1.85,3.36,0,0
6829,0,0,0,0,0,0,0,0
6830,0,0,24.8,0,0,0,0,0
6831,0,0,0,0,0,0,0,0
6832,0,0,0,0,0,0,0,0
6833,0,0,0,0,0,0,0,0
6834,0,0,0,0,0,0,0,0
6835,0,0,0,0,0,0,0,0
6836,0,0,0,0,0,0,0,0
6837,0,0,0,0,0,0,0,0
6838,0,0,0,0,0,0,0,0
6839,0,0,0,0,0,0,0,0
6840,0,0,0,0,0,0,0,0
6841,0,0,0,0,0,0,0,0
6842,0,0,0,0,0,0,0,0
6843,0,0,0,0,0,0,0,0
6844,0,0,0,0,0,0,0,0
6845,0,0,0,0,0,0,0,0
6846,0,0,0,0,0,0,0,0
6847,0,0,0,0,0,0,0,0
6848,0,0,0,0,0,0,0,0
6849,0,0,0,0,0,0,0,0
6850,0,0,0,0,0,0,0,0
6851,0,0,0,0,0,0,0,0
6852,0,0,0,0,0,0,0,0
6853,0,0,0,0,0,0,0,0
6854,0,0.62,1.09,1.37,1.64,2.59,0,0
6855,0,0,0,0,0,0,0,0
6856,0,0,0,0,0,0,0,0
6857,0,0,0,63.83,0,0,0,0
6858,0,0,0,0,0,0,0,0
6859,0,0,0,0,0,0,0,0
6860,0,0,0,0,0,0,0,0
6861,0,0,0,0,0,0,0,0
6862,0,0,0,0,0,0,0,0
6863,0,0,0,0,0,0,0,0
6864,0,0,0,0,0,0,0,0
6865,0,0,0,0,0,0,0,0
6866,0,0,0,0,0,0,0,0
6867,0,0,0,0,0,0,0,0
6868,0,0,0,0,0,0,0,0
6869,0,0,0,0,0,0,0,0
6870,0,0,0,0,0,0,0,0
6871,0,0,0,0,0,0,0,0
6872,0,0,0,0,0,0,0,0
6873,0,0,0,0,0,0,0,0
6874,0,0,0,0,0,0,0,0
6875,0,0,0,0,0,0,0,0
6876,0,0,0,0,0,0,0,0
6877,0,0,0,0,0,0,0,0
6878,0,0,0,0,0,0,0,0
6879,0,0,0,0,0,0,0,0
6880,0,0,0,0,0,0,0,0
6881,0,0,0,0,0,0,0,0
6882,0,0,0,0,0,0,0,0
6883,0,0,0,0,0,0,0,0
6884,0,0,0,0,0,0,0,0
6885,0,0,0,0,0,0,0,0
6886,0,0,0,0,0,0,0,0
6887,0,0,0,0,0,0,0,0
6888,0,0,0,0,0,0,0,0
6889,0,0,0,0,0,0,0,0
6890,0,0,0,0,0,0,0,0
6891,0,0,0,0,0,0,0,0
6892,0,0.36,0,0,0.09,0,0,0.35
6893,0,0,0,0,0,0,0,0
6894,0,0,0,0,0,0,0,0
6895,0,0,0,0,0,0,0,0
6896,0,0,0,0,0,0,0,0.17
6897,0,0,0,0,0,0,0,0
6898,0,0,0,0,0,0,0,0
6899,0,0,0,0.1,0,0,0,0
6900,5.31,7.19,3.79,28.82,12.2,3.09,76.03,1.35
6901,0,0,0,0,0,0,0,0
6902,0,0,0,0,0,0,0,0
6903,0,2.46,0.55,6.46,5.56,0.16,0,92.71
6904,0,0,0,0,0,0,0,0
6905,0.52,0,0.62,5.99,0.21,0,2.17,0.76
6906,0,0,0,0,0,0,0,0
6907,2.61,2.1,0,3.56,0,0,0,3.76
6908,0,0,0,5.1,0,0,0,2.45
6909,36.06,18.76,1.98,17.19,0.46,21.82,75.04,12.08
6910,0,0,0,0,0,0.76,0,0
6911,0,0,0,0,0,0,0,0
6912,12.18,15.06,12.3,6.55,10.21,33.24,1.47,29.13
6913,0,0,0,0,0,0,0,0
6914,0,0,0,0,0,0,0,1.19
6915,0,4.78,0,1.16,0,0,0,0
6916,22.59,32.55,13.82,24.82,9.96,13.87,13.08,31.31
6917,0,25.71,0.67,7.98,4.32,3.09,0,0.68
6918,10.69,0.41,4.48,0.48,11.98,8.71,0.96,4.86
6919,8.32,24.12,47.05,3.06,6,24.32,24.71,9.61
6920,0,0,0,0,0,0,0,0
6921,0,0,0,0,0,0,0,0
6922,0,0,0,0,0,0,0,0
6923,4.35,20.71,0.81,12.94,15.86,6.22,2.32,2.44
6924,0.44,0.72,3.08,1.58,0.79,3.93,3.23,0
6925,0,0,0,0,0,0,0,0
6926,0,0,0,0,0,0,0,0.4
6927,0,0,0,0,0,0,0,0
6928,0,0,0,0,0,0,0,0
6929,0,0,0,0,0,0,5.7,0
6930,0,0,0,0,0,0,0,0
6931,0,0,0,0,0,0,0,0
6932,0,0,0,0,0,0,0,0
6933,0,0,0,0,0,0,0,0
6934,0,0,0,0,0,0,0,0
6935,0,0,0,0,0,0,0,0
6936,0,0,0,0,0,0,0,0
6937,0,0,0,0,0,0,0,0
6938,0,0,0,0,0,0,0,0
6939,0,0,13.81,1.93,0,1.87,0,0
6940,66.61,20.52,36.5,106.47,80,127.65,50.51,164.7
6941,14.03,7.4,1.29,2.96,4.35,14.1,0.23,3.05
6942,2.45,42.66,0,0,0,0,0,1.05
6943,0,0,0,0,1.56,0,0,0.94
6944,0,0,0,0,1.22,9.21,0,0
6945,0,0,0,0,0,0,0,0
6946,0,0,0,0,0,4.68,0.91,0
6947,7.86,6,2.03,0,3.38,9.39,2,0.94
6948,6.07,4.54,0.18,0.47,5.71,27.48,3.16,0.37
6949,0,0,0,0,0,0,0,0
6950,8.79,10.5,0.38,8.29,25.36,44.36,10.61,14.39
6951,3.89,10.18,0,0,2.25,31.66,0,2.17
6952,12.92,33.8,10.19,13.03,17.14,55.9,9.26,39.77
6953,11.38,9.91,2.19,0.85,2.87,4.4,2.44,0
6954,58.84,21.77,37.65,1.56,14.77,67.7,58.75,1.85
6955,0,0,0,0,0,0,0,0
6956,0,0,0,0,0,0,0,0
